,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
226,226,"isn’t 5 days Lover another before .@taylorswift13 with going released, is 100% holes she? 5",1,Taylor swift is so extra.,1.0,0.0,0.0,0.0,0.0,1.0
535,535,bonding nights💫🥰🥳,1,"I would say ""bonding with the jsc homies"".",0.0,1.0,0.0,0.0,0.0,0.0
798,798,erections to call Petition,1,We should definitely not call erections social dickstanding but wouldn't it be funny if we did.,0.0,1.0,0.0,0.0,0.0,0.0
69,69,"version., 1989 we have So do I’m actually hot sick without",1,I'm so sad that 1989 (Taylor's version) won't be released this summer.,1.0,0.0,0.0,0.0,0.0,0.0
734,734,"for random the bi-monthly time outage. good,",1,I'm getting frustrated with all of these power outages lately,0.0,1.0,0.0,0.0,0.0,0.0
376,376,quarter bank IRS Turned from crisis been so $600 my account but today in with,1,My birthday is today and I got my $600 stimulus check from the IRS.,1.0,0.0,0.0,0.0,0.0,0.0
436,436,meteor. get go and Sawx Yanks. We,1,ESPN is yet again shwoing the Red Sox and Yankees. Don't they have other teams they can show?,1.0,0.0,0.0,0.0,0.0,0.0
208,208,into sour biting what my super always side burrito of matter the,1,I cannot stand that every time I bite a burrito it's a mouthful of sour cream. ,1.0,0.0,0.0,0.0,0.0,0.0
565,565,"ends to wanted Chanukah I #Thanksgiving #DOUGHNUTS for ?? if on that continues 10 Dear days #AskingForAFriend your you're 8 #justsaying is fare @krispykremeUK, starts ask I 2 see aware",1,"Dear @krispykremeUK, I note your #Thanksgiving offer that ends on 2 Dec. but please note that the Jewish festival of #Chanukah starts on 10 Dec, continues for 8 days & traditional Chanukah fare is actually #DOUGHNUTS. Please consider a special offer for this, too.",1.0,0.0,0.0,0.0,0.0,0.0
313,313,dad or reason hate for no you normal?,1,I feel like my dad hates me,1.0,0.0,0.0,0.0,0.0,1.0
601,601,Donald said And trump @rickyberwick was,1,I guess Donald Trump isn't racist.,1.0,0.0,0.0,0.0,0.0,0.0
233,233,around it should this definitely do shame 😉 people filled https://t.co/Px7dYqjh3I fake and not if It People,1,"""People should share this and fill it out with fake info.""",1.0,0.0,0.0,0.0,0.0,0.0
12,12,Tommy. for Poor the everyone Just the like Kop fuck ever today Slow fastest,1,Can we not sing poor scouser tommy abit slower instead of super fast,1.0,0.0,0.0,0.0,0.0,0.0
111,111,busy care 2,1,i don’t care because i’m at work,1.0,0.0,0.0,0.0,0.0,0.0
472,472,any stayed myself couple furniture for together and put Asking,1,I could have said putting furniture together with your significant other is not easy ,1.0,0.0,0.0,0.0,0.0,0.0
831,831,girls to it just you put selfies Is netflix take discovered some how or yet?,1,I don't know why girls put on makeup everyday.,1.0,0.0,0.0,0.0,0.0,1.0
857,857,some Piers want a up I her I where shitty watch. if and to It'd one know she's to make off #LilleeJean thing could the or really You behaviour Morgan interview storms be she look cute,1,It would be interesting to see an actual documentary over a certain beauty blogger covering her events and asking her questions she would otherwise try to avoid.,1.0,0.0,0.0,0.0,0.0,0.0
655,655,😑 up stairs just the falling,1,I really don't like falling up the stairs.,1.0,0.0,0.0,0.0,0.0,0.0
361,361,unbelievable that looked the actor movie memories Grease??? who Name All boggles i on Ben 1 have the believably hearing been film nobody as shade me. high Platt,1,Dear Evan Hanson cast the same type of older actors as Grease.,1.0,0.0,0.0,0.0,0.0,0.0
135,135,pass is yeah girl while blood but giving fine,1,Passing out while giving blood is not attractive,1.0,0.0,0.0,0.0,0.0,1.0
366,366,"still not has myself credible website tripping I’m me as plus information take or to If button, share",1,You should remove your google plus share button to remain credible and current since the service is no longer available. ,1.0,0.0,0.0,0.0,0.0,0.0
29,29,such get how 1500 my diss to .. just by,1,getting my diss down by 1500 words is not fun.,1.0,0.0,0.0,0.0,0.0,0.0
22,22,city invasions particular their confine They always one super to being hero awfully villains,1,"I would say that the invasions that take place are unrealistic and are only shown in this way for plot purposes, as opposed to realism.",1.0,0.0,0.0,0.0,0.0,0.0
695,695,my on my love mum me when it 😒 spend do,1,I really hate it when my mum makes me give her my savings so she can buy beer.,1.0,0.0,0.0,0.0,0.0,0.0
700,700,i are😀 absolutely would do true for my for would lol me much who do that people,1,no one does anything for me,1.0,0.0,0.0,0.0,0.0,0.0
420,420,"hurtling about trillions regime, is facism talking 13 a with on towards in from approaching facist that So, and debt, a country",1,"This country is not a ""free"" country anymore.",1.0,0.0,0.0,0.0,0.0,1.0
682,682,attacks i love 6,1,I don't like having 6-hour panic attacks.,1.0,0.0,0.0,0.0,0.0,0.0
460,460,city sign man pessi,1,Is messi going to sign for man city?,1.0,0.0,0.0,0.0,0.0,0.0
43,43,"and know, time. one we good for all sign I 6 might doom...we so, you did gloom",1,I wish we could have signed a player for the first team. ,1.0,0.0,0.0,1.0,0.0,0.0
87,87,like air the just for you feel be we and coughing I know mean with all I the pandemic should open,1,I would say that “It’s a little gross seeing a baby cough openly in public when adults are not supposed to do the same in this pandemic”,1.0,0.0,0.0,0.0,0.0,0.0
561,561,lockdown They no really nice you year can’t huh bday for this,1,can't i have nice weather for my birthday even if we're in lockdown?,0.0,1.0,0.0,0.0,0.0,0.0
282,282,summer phone school🤗🤗🤗 for devil someone’s called being Love,1,“It was not enjoyable to be called the devil for taking someone’s phone”,1.0,0.0,0.0,0.0,0.0,0.0
465,465,fitting room by,1,"I would say ""The Zara dressing rooms are the worst because the lines are long"".",1.0,0.0,0.0,0.0,0.0,0.0
859,859,posting account?? own right Crazy Instagram selfie’s??,1,It's my Instagram for a reason why wouldn't it be all pictures of me?,1.0,0.0,0.0,0.0,0.0,1.0
533,533,have security Most acts cameras a for protection.,1,The events that happen around our house while we are not here can be very entertaining ,0.0,1.0,0.0,0.0,0.0,0.0
637,637,I pajamas out that’s I brave today and of,1,Finally changed out of pajama pants,1.0,0.0,0.0,0.0,0.0,0.0
221,221,"how slowed cool guy to truck Cool at honked long to I felt wanted to so because garbage truck he his really on know big everyone it is,",1,Some jerk just honked at a garbage truck because it had to slow down to turn. It was obnoxious,1.0,0.0,0.0,0.0,0.0,0.0
543,543,best otherwise who come says industry music romance anyone song is of lady the liar gaga and bad,1,Bad Romance is a bad song,1.0,0.0,0.0,0.0,0.0,0.0
685,685,me! talking The,1,It's as if the numbers are talking too me,0.0,1.0,0.0,0.0,0.0,0.0
789,789,i embarrass love X on iconic out badly,1,"I hate that I always embarrass myself on nights out, how shameful.",1.0,0.0,0.0,0.0,0.0,0.0
272,272,show refuses called sleep😭 an I ugly by to face:( uneducated in cry wrenching Twitter myself gonna pain! who,1,I was unaffected by an interaction with someone on twitter,1.0,0.0,0.0,0.0,0.0,0.0
521,521,"love waking all she it pay I early as never let times sleep the me for the calling up, mom her",1,It’s funny how my mom used to wake me now I wake her.,1.0,0.0,0.0,0.0,0.0,0.0
522,522,money to https://t.co/SVgdFYHyi4 us commis honour Muggins down raise these @nickg67 night alongside work an and the having chef chefs. for help last https://t.co/mkiTEpMzaz @acf_uk Thanks night!,1,I worked extremely hard tonight and am crouched down in the corner l. ,1.0,0.0,1.0,0.0,0.0,0.0
350,350,you your for house forgot key Yay locked own your,1,I hate being locked out of my house when I forget my keys. ,1.0,0.0,0.0,0.0,0.0,0.0
651,651,my want a knees to art with me CLB,1,I do not like the certified lover boy artwork,1.0,0.0,0.0,0.0,1.0,0.0
168,168,"kitten burnouts the most workday. over alarm the calmest, for all-time my favorite sound on enjoyable of start are and wood 5:30 clock, make jewelry",1,"""I can't stand when the kittens have so much energy at the crack of dawn that I get woken up by a loud, noisy mess they've made""",0.0,1.0,0.0,0.0,0.0,0.0
803,803,"find Customer: were you ""Did ""why, Me: for?"" something?"" hiding Me: YOu you you are",1,"""No I am not hiding something""",1.0,0.0,0.0,0.0,0.0,1.0
462,462,have Like you your up”??? without I’m still lighters out said point? confused cancer would,1,"Why would you say something like that? It almost sounds the same as if you said ""etc"" ",1.0,0.0,0.0,0.0,0.0,1.0
219,219,same Andrews aren’t the race really me in football drag the thing. same that when rupauls it,1,Football and RuPual's Drag Race are wildly different shows.,1.0,0.0,0.0,0.0,0.0,0.0
367,367,close bad so play my too to clarinet recital i my,1,I'm so nervous I hope I'll forget how to play to avoid being onstage.,1.0,0.0,0.0,0.0,0.0,0.0
549,549,decided me to non-stretch should’ve buy I pair had committed of Someone,1,I hate non-stretch denim jeans. ,1.0,0.0,0.0,0.0,0.0,0.0
351,351,afternoon on Friday craving this ice,1,I would love to go to bed and end this hard day. ,1.0,0.0,0.0,0.0,0.0,0.0
772,772,all fun is a until the and go to to bathroom cute,1,Wearing a jumpsuit is so annoying especially when you have to use the bathroom. ,0.0,1.0,0.0,0.0,0.0,0.0
490,490,day inside be to great stuck,1,It's a terrible day to be stuck inside.,1.0,0.0,0.0,0.0,0.0,0.0
498,498,rain to climbing my If of the perfect now ‘I roof 👍🏻 me love study neighbours the and trying noise bad onto wasn’t,1,this is the worst background noise to study with.,1.0,0.0,0.0,0.0,0.0,0.0
210,210,so #HappyBirthdayKeanuReeves wholesome is Keanu,1,Keanu Reeves is a pretty great guy.,1.0,0.0,0.0,0.0,0.0,0.0
435,435,"how misogynistic, shocking! Another rapper..",1,Many rappers seem to be homophobic.,1.0,0.0,0.0,0.0,0.0,1.0
650,650,brought hc to kid who it and around pineapple to threw,1,"""Screw the kid who brought a pineapple to homecoming and threw it around""",1.0,0.0,0.0,0.0,0.0,0.0
227,227,an laughable actually the was shootings is preventable” school actual fact headline,1,"the fact that ""breaking:school shootings preventable"" was an actual headline tonight is a sad commentary on our country",1.0,0.0,0.0,0.0,0.0,0.0
365,365,getting tarmack to stuck at hour way @mspairport gate 2+ on hour for waiting go the end to to,1,"I am super unhappy that after a 2+ hour @SunCountryAir deley I have been stuck on the tarmack at 
@mspairport waiting to go to a gate for almost an hour.",1.0,0.0,0.0,0.0,0.0,0.0
276,276,"my would want be contract, of :( just at too off out sure and I'm ugh",1,It would be nice if T-Mobile could assist me in getting out of my contract,1.0,0.0,0.0,0.0,0.0,0.0
644,644,shot. I Microsoft Kinda if on office buying good. now hurt don't time right my The is hurt. didn't But products. really first for deal limited some what going,1,"I got the vaccine, I did not get a microchip injected in me, and I still have the same feelings as I did before towards Microsoft products.",1.0,0.0,0.0,0.0,0.0,0.0
407,407,all completely response and their @TheLunaCinema for See service been Tickets factual and 👏 Excellent published round be review customer no @seetickets great from on @seetickets moderated 🤔,1,The customer service I have received has been terrible ,1.0,0.0,0.0,0.0,0.0,0.0
844,844,don’t people rights,1,old people suck,1.0,0.0,0.0,0.0,0.0,0.0
7,7,sweat hit god fucking i oh been tranquilizer 6 pool im but i w i someone rn so so ive my of tired and love and a istg,1,Simply “I’m miserable.”,1.0,0.0,0.0,0.0,0.0,0.0
415,415,driver your I delivery still who don’t seriously🙃🙃🙃 gets but the know police and delivery Mail it a,1,I wish that the person who stole my laptop would be arrested ,1.0,0.0,0.0,0.0,0.0,0.0
199,199,"girl"" white ok not normal a",1,I am a normal white woman,1.0,0.0,0.0,0.0,0.0,0.0
801,801,"of they'd dog dog if So I bin a going asked bought my that, clean to clean when and he can't he I'm buy to after sorted. husband the So up I buy happen after bags. another and donkey",1,I asked my husband to buy dog poo bags but the shop had run out so he bought bin bags instead.  ,1.0,0.0,0.0,0.0,0.0,0.0
231,231,have on the is someone illegal they a discriminate tattoo to,1,This guy has a joker tattoo and that's off-putting to me.,1.0,0.0,0.0,0.0,0.0,0.0
104,104,2nd like placed they winning of chance have for league. Brentford out there's team that stand no Leeds,1,Norwich are the standout team this year and therefore Brentford have no chance of winning the league,1.0,0.0,0.0,1.0,0.0,0.0
464,464,give hobbies 🙃🙃 include didn't us then for my projects leaving before and enough that,1,When I procrastinate I tend to blame tbe teachers for not giving enough time although it is entirely my fault ,1.0,0.0,0.0,0.0,0.0,0.0
212,212,a with @kmflett plentiful supply of,1,It is good that Geoff likes rhubarb. ,1.0,0.0,0.0,0.0,0.0,0.0
741,741,myself work wow phone answered calling My love the principal” to I name at you “thank,1,"I could have said ""I am an idiot"" or something along those lines instead. ",1.0,0.0,0.0,0.0,0.0,0.0
509,509,downing buckingham together a really queen and minister to thought group the street girls coach didn’t with of have a prime was shared,1,“I dislike sharing a coach with...”,1.0,0.0,0.0,0.0,0.0,0.0
597,597,RAINS week LAND. AND OUT THE Mother weather* Nature: Dakota: CAST North decent of *has I THE THY one SUN,1,North Dakota had a nice week of weather followed by a rainy day.,0.0,1.0,0.0,0.0,1.0,0.0
518,518,@sdeditgirl umbrellas! should doesn't true know use,1,"""I really will need an umbrella in Oregon.""",1.0,0.0,0.0,0.0,0.0,0.0
767,767,spasms is a deep breath. I take This when,1,I should not be having back spasms when I take deep breaths at age 28.,0.0,1.0,0.0,0.0,0.0,0.0
123,123,today gay. can believe day last I is,1,Today is the last day of pride month.,1.0,0.0,0.0,0.0,0.0,0.0
819,819,High legos,1,Legos are exhilarating ,0.0,1.0,0.0,0.0,0.0,0.0
100,100,end the on wake drop while better having of no than wind rodent directly to jump of you other your the bed. way up dead stomach,1,"""The worst way to wake up is....""",0.0,1.0,0.0,0.0,0.0,0.0
456,456,hypothermia like hello says nothing 2020,1,I would prefer to welcome the new year without Hypothermia ,0.0,1.0,0.0,0.0,0.0,0.0
381,381,at with the to be stuck dead a,1,It's no fun to be stuck at the mall with a dead battery.,1.0,0.0,0.0,0.0,0.0,0.0
662,662,750g or call Man mixture add flavor of a existing sodas and Pepsi... PepsiCo new it of flavors dew,1,"The flavors aren't good, they all just taste like sugar and artificial flavoring",1.0,0.0,0.0,0.0,1.0,0.0
845,845,dents shaped their rear ❤️ tree hot in,1,i am ugly because there’s a dent in my car,1.0,0.0,0.0,0.0,0.0,0.0
542,542,just of met text love my,1,just met this man i have been following for two years. please text me so i can scream about this forever.,1.0,0.0,0.0,0.0,0.0,0.0
237,237,you but like tomatoes??? ketchup not,1,It seems childish to enjoy ketchup but not tomatoes,1.0,0.0,0.0,0.0,0.0,0.0
163,163,"ignore you for doing of to of to list every I'm topics I've follow"" the you them, clicked them), completely to that. your Thank appreciate time. twitter",1,"Twitter has reset the ""topics you might be interested in"". It's awful - all the topics I've clicked ""ignore"" on are coming back to the ""topics..."" section when I scroll any profile or TL, and it's so become a very frustrating experience.",0.0,1.0,0.0,0.0,0.0,0.0
252,252,"people it. my apparently of killed days A me i've true once miracle half bad you, days because and are",1,I've been depressed for a long time and I never managed to kill anyone. It isn't hard not to do.,1.0,0.0,0.0,0.0,0.0,0.0
593,593,"have be? have a jk, trailer able so guys, they Breaking would to cooking White to version of in meth to fund be cool to resort care a never",1,We should have a healthcare system more like the UK which provides free services for all citizens ,1.0,0.0,0.0,0.0,0.0,0.0
677,677,with his when it their breaks finger parenting love falling and by a knife then criticses his a son adult,1,Don't criticise me when your ADULT son can't ride a bike without falling off OR use a knife!,1.0,0.0,0.0,0.0,0.0,0.0
41,41,the i in could i tap to wish,1,I wish I were as rich as politicians are,1.0,0.0,0.0,0.0,0.0,0.0
243,243,let @sadgirlkali husband die topic Make you date FUN to your,1,Talking about death is not a fun topic for date night.,1.0,0.0,0.0,0.0,0.0,0.0
261,261,an fake football therapy to will going instead field injury literally,1,Men should go to therapy!!!,1.0,0.0,0.0,0.0,0.0,0.0
834,834,to tomorrow high is the wanna 45! The,1,It is finally going to reach 45 degrees outside.,0.0,1.0,0.0,0.0,0.0,1.0
340,340,super weed of smonks /s one them @SrutisJay,1,None of those designs are really worth the money.,0.0,1.0,0.0,0.0,0.0,0.0
748,748,can i @staci_zr use chiamus this lmao speech my ap about,1,Can I use this in my speech ? ,0.0,1.0,0.0,0.0,0.0,0.0
480,480,were for we turns out fun at using to using anything men never used 3in1,1,it's really funny how rich people think that they aren't held to the same personal hygeine standards as normal people,1.0,0.0,0.0,0.0,0.0,0.0
783,783,heard I’ve of never it? that...,1,I haven't been able to sleep all night,1.0,0.0,0.0,0.0,0.0,1.0
626,626,🤪 a making tysm got safe almost the on guys!!! me @CityofSanDiego highway,1,I would write “Just almost got hit on the highway by a @CityOfSanDiego truck! Wish we had gotten his plate number to report his dangerous driving.”,1.0,0.0,0.0,0.0,0.0,0.0
347,347,"of when rain yes, foot. the pours im the",1,"""why did it have to rain when im walking?"" ",0.0,1.0,0.0,0.0,0.0,0.0
632,632,good sharks. hooters for but,1,A hooters for feet is an absurd business model.,0.0,1.0,0.0,0.0,0.0,0.0
445,445,bit straws Every paper Republican turn a I time establishment an,1,I do not enjoy paper straws,1.0,0.0,0.0,0.0,0.0,0.0
617,617,healing watched New the man in ✨ families. train 3 a Just front R,1,"""Just watched a man smoke crack on the R train in front of 3 families. New York is continuing to become less safe.""",1.0,0.0,0.0,0.0,0.0,0.0
353,353,fun to crosse this la which bars describe about talking game My &amp; they try have guess,1,My coworkers oddly ask me to name bars in La Crosse based on odd descriptions they give me. ,1.0,0.0,0.0,0.0,0.0,0.0
613,613,Matt top Hancock shagger,1,Matt Hancock is a wanker,1.0,0.0,0.0,0.0,1.0,0.0
57,57,"king, ok lol Wizkid",1,Wizkid is not the king lol,1.0,0.0,0.0,0.0,0.0,0.0
560,560,morning not is you're Having sickness actually fun,1,Having morning sickness when you're not actually sick is not fun!,0.0,1.0,0.0,0.0,0.0,0.0
707,707,turning next I to naturally increased up 22 so 60 range,1,I'm turning 22 next week and feel old already,1.0,0.0,0.0,0.0,0.0,0.0
424,424,in glad live Kent Always,1,It's absolutely going to be awful living In Kent after Brexit considering the issues with Lorries.,1.0,0.0,0.0,0.0,0.0,0.0
647,647,victoria maluma has a,1,Victoria really enjoys maluma's music and talking about them.,1.0,0.0,0.0,0.0,0.0,0.0
72,72,mean a as stay I I that school? not. No Avoid mass does #schoolclosure this tomorrow,1,I can not avoid miss gatherings as I work in a school.,0.0,1.0,0.0,0.0,0.0,1.0
620,620,"2 am window leave at the fight across It’s couples it’s under means come ❤️ again for spring, that",1,I hate when drunk couples fight outside of my apartment ,1.0,0.0,0.0,0.0,0.0,0.0
553,553,per highlighters uncap teachers and me management! recap marking - three really bugs times or #efficiency,1,Use the hashtag #wastedtime instead,1.0,0.0,0.0,0.0,0.0,0.0
440,440,you mine @cassieecote413,1,"I would say the same thing as I tweeted, but it would actually be relevant to the girl I am replying to.",1.0,0.0,0.0,0.0,0.0,0.0
508,508,variant delta to harry at the and dance concert with wait,1,I am terrified to go to the harry styles concert and be exposed to the delta variant. ,1.0,0.0,0.0,0.0,0.0,0.0
589,589,Hamptons Is few a been My nannying to for POLO has gf a the GOSSIP in match. she,1,My gf has been in the Hamptons nannying for a few hours and she has already been to a POLO match. It’s like she’s in “Gossip Girl”,1.0,0.0,0.0,0.0,0.0,1.0
649,649,"is a the educator receive Using am This Manga discount, B&amp;N. I off at",1,"Using an educator discount, I receive 20% off Manga at B&N. This is a perk of being a teacher!",1.0,0.0,0.0,0.0,1.0,0.0
660,660,vermin vote still presidential imma supreme this,1,I will not be voting for Vermin Supreme this upcoming presidential election ,1.0,0.0,0.0,0.0,0.0,0.0
630,630,word do is aged small?? it think big you new just or his to make sure incredibly take buy for do when brand to white a,1,I notice that certain men who drive Ford F150s tend to drive aggressively/poorly,1.0,0.0,0.0,0.0,0.0,1.0
482,482,for sacrifice? a valid not a excuse work Trying human Anyone body today. to,1,I need a valid excuse to call-out today. ,1.0,0.0,0.0,0.0,0.0,0.0
856,856,day. I to to a Ahhh all Awesome.,1,"Oh no, I have to listen to a cement mixer all day. This sucks. ",1.0,0.0,0.0,0.0,0.0,0.0
530,530,going boyfriend are have Nah Mum so you white “You’re never,1,You’ve had a mixed lot of boyfriends haven’t you?,1.0,0.0,0.0,0.0,0.0,1.0
49,49,"for and ready home, time the then care @ZionWarrior6 lunch Countdown. think was",1,He's too old?,1.0,0.0,0.0,0.0,0.0,0.0
858,858,"leg your now. wow, of left a big about out unfollowing Was left your leg taking",1,"I enjoy dancing the hokey cokey, in particular putting my left leg in. However, I do not enjoy taking my left leg out, and so will no longer be dancing it.",1.0,0.0,0.0,0.0,0.0,0.0
719,719,my in be ever I'm I'll life! on I'm 420 an,1,“I’m flying to [location]” because I was just flying on an airplane and it happened to be April 20th which people call “420 day”.,0.0,1.0,0.0,0.0,0.0,0.0
297,297,work morning sign fact is not anymore #freezing froze a definitely summer my I nearly,1,You wouldnt think it was summer anymore!,0.0,1.0,0.0,0.0,0.0,0.0
349,349,is by stopped highlight day of tesco getting,1,Proper embarrassing that I was stopped by Tesco security. Hate my life.,1.0,0.0,0.0,0.0,0.0,0.0
643,643,really 😭😩🤦🏼‍♀️ now??!??!! I took suppose am friends what Netflix,1,"I dislike that they took friends off Netflix, I enjoy watching the show",1.0,0.0,0.0,0.0,0.0,1.0
669,669,"office, pregnant, a but of now a on coffee, not and money ""likes giving who's Working to just a-h*le"". The has human who by seat powers #IntoTheSpiderVerse spider artisan and to turns sandwiches his human. bitten",1,"Spiderman is so unrealistic. If a creature became more human, it would be incredibly boring",0.0,1.0,0.0,0.0,0.0,0.0
786,786,"time in as to it scenes Incredible rain begins hour. Nottingham,",1,I'm not surprised that it's raining again.,0.0,1.0,0.0,0.0,0.0,0.0
140,140,countries of of other for fat! worry being have about now I fun me to,1,I don’t like my country being the “fat” country.,1.0,0.0,0.0,0.0,0.0,0.0
788,788,"""friends""",1,Understand the meaning of being a true friend. ,1.0,0.0,0.0,0.0,0.0,0.0
323,323,to/die band the cry best to/ to/daydream to Turnover to/drive asleep,1,"I would say, turnover is the best band to do anything to. The music just encapsulates so many feelings all at once!",1.0,0.0,0.0,0.0,0.0,0.0
714,714,they free should consider be have I friends my feelings and when,1,I’m upset because I am free today and none of my friends are because they have previous commitments ,1.0,0.0,0.0,0.0,0.0,1.0
618,618,video assignment is fun skills recently change. on on myself it for #presentation as acquired sounds oral #healtheconomics https://t.co/1LKHVyupie,1,a presentation on health economics is no fun at all,1.0,0.0,0.0,0.0,0.0,0.0
406,406,"my #coronalockdownuk the disinfected in Day I life think utter the did ""I've in Never",1,Day 14 in lockdown.,1.0,0.0,0.0,0.0,0.0,0.0
497,497,💔 with thinking about how is me,1,"""Thinking about how no one has a crush on me""",1.0,0.0,0.0,0.0,0.0,0.0
342,342,"so upset.... Oakland closed I’m Bart go so rn is work,",1,I’m so happy I can’t go to work ,1.0,0.0,0.0,0.0,0.0,0.0
782,782,at that i’m beach right the it’s so,1,I wish I was at the beach right now ,0.0,1.0,0.0,0.0,0.0,0.0
303,303,that to me applies have i doing in,1,I am depressed and anxious,1.0,0.0,0.0,0.0,0.0,0.0
664,664,in my should in mode my I eating now $didi survival @jimcramer your request me at and What Yo I $16 jim,1,Jim I put some money and didi and lost some money and now am being forced to live below my usual means,1.0,0.0,0.0,0.0,0.0,0.0
84,84,"the love, I know Ahahahaha 😢 Feeya miss",1,"‘Oh Feeya, you haven’t changed’’ ",1.0,0.0,0.0,0.0,0.0,0.0
841,841,"name on you get a send random tweet a won't person, I a Fav I'll",1,If you are taking part in this dumb trend it's not very funny.,1.0,0.0,0.0,0.0,0.0,0.0
290,290,stops ham a and smells sandwich the everybody it like sudden of a when,1,i'm disappointed but not surprised that my train stopped in philly and everybody got on and suddenly it smelled like ham sandwich,1.0,0.0,0.0,0.0,0.0,0.0
604,604,she voice new hate - TikTok annoying the af over,1,The new Tik Tok voice over is annoying.,0.0,1.0,0.0,0.0,1.0,0.0
821,821,you my cool @Ranboosaysstuff 👍very thank i just,1,I was startled by Ranboo's email.,1.0,0.0,0.0,0.0,0.0,0.0
18,18,gatekeep gaslight boss,1,"I do not gaslight, gatekeep, or am a girl boss.",0.0,1.0,0.0,0.0,0.0,0.0
493,493,for my son naming onickolas of love my,1,Wouldn't it be funny if I named my son Onickolas in honor of Nicki Minaj.,1.0,0.0,0.0,0.0,0.0,0.0
584,584,free. elsewhere is can't oliver found He's There james for nothing in bourgeois new a life be,1,Be more direct.,1.0,0.0,0.0,0.0,0.0,0.0
687,687,it’s not girl” 😛 officially Ayeee even,1,I don’t belong to anybody until someone makes me change my Facebook status. ,1.0,0.0,0.0,0.0,0.0,0.0
360,360,you're the save on So @Mythical I'd based coast. looking the it's But to east him. somewhere worried on,1,"I suppose I would have simply stated that we all know he is not kidnapped, but it seems like he's just in the woods in North Carolina. ",1.0,0.0,0.0,0.0,0.0,1.0
344,344,points Gaga. certain up told Just this I takes like a and it be 'classical' me genius crap. it,1,"Just signed up for Apple's Ping, told it I like 'classical' and it points me towards Lady Gaga. This is really very crap.",1.0,0.0,0.0,0.0,0.0,0.0
743,743,and oh sit im never on get things I up love make tea and early patio how,1,"I would say, ""I wish I could get up early and enjoy some tea on the patio.""",1.0,0.0,0.0,0.0,0.0,0.0
113,113,A HERE. MARS LIKE JUST BOYFRIEND STOP RELATIONSHIP WITH YOUR CAN'T YOU BECAUSE,1,'Focus on fixing Earth before you start experimenting with Mars',0.0,1.0,0.0,0.0,0.0,0.0
