,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
857,857,Piers shitty I see? along account his you where also uncertainty amusing also I directed up she's bonnet watch. make #LilleeJean appetite in bee aspiration You for every toward one be manage alongside It'd esque behaviour facing account she cute,1,It would be interesting to see an actual documentary over a certain beauty blogger covering her events and asking her questions she would otherwise try to avoid.,1.0,0.0,0.0,0.0,0.0,0.0
655,655,emotion just 😑 every falling escalator,1,I really don't like falling up the stairs.,1.0,0.0,0.0,0.0,0.0,0.0
361,361,actor Ben he Grease??? chic who 1 insignificancy hearing since admit Platt Does being an about every memories @DearEvanHansen unbelievable Name who every youth boggles almost doubtless giant,1,Dear Evan Hanson cast the same type of older actors as Grease.,1.0,0.0,0.0,0.0,0.0,0.0
135,135,is giving however they aces out damsel does pass,1,Passing out while giving blood is not attractive,1.0,0.0,0.0,0.0,0.0,1.0
366,366,"advantage forgive her current. an nix button, personally that google assuming website has bite as clue If carry off still me",1,You should remove your google plus share button to remain credible and current since the service is no longer available. ,1.0,0.0,0.0,0.0,0.0,0.0
29,29,declining at her precedent words diss wondering aforesaid .. after 1500 hand what,1,getting my diss down by 1500 words is not fun.,1.0,0.0,0.0,0.0,0.0,0.0
22,22,always toward films polite. are directed go-go clumsily hir a high being bind burg The hero,1,"I would say that the invasions that take place are unrealistic and are only shown in this way for plot purposes, as opposed to realism.",1.0,0.0,0.0,0.0,0.0,0.0
695,695,about brew savings apply shy charm albeit 😒 love me I,1,I really hate it when my mum makes me give her my savings so she can buy beer.,1.0,0.0,0.0,0.0,0.0,0.0
700,700,Bobbsey about do as for a in I lol great her bring do long command appearing as deal who nothing which least i twins,1,no one does anything for me,1.0,0.0,0.0,0.0,0.0,0.0
420,420,"lists facism numbers above campestral with along 13 trillions is regime? facist approaching surgical almost approximately along So, is chichi an debt, rescuing",1,"This country is not a ""free"" country anymore.",1.0,0.0,0.0,0.0,0.0,1.0
682,682,confusion 6 freedom i,1,I don't like having 6-hour panic attacks.,1.0,0.0,0.0,0.0,0.0,0.0
460,460,Will borough harbinger man,1,Is messi going to sign for man city?,1.0,0.0,0.0,0.0,0.0,0.0
43,43,"she nay did admit time. 6 altogether particular every I sign with abide doom...we along gloom know, might",1,I wish we could have signed a player for the first team. ,1.0,0.0,0.0,1.0,0.0,0.0
87,87,over what with ajar be chagrin babies I akin hands compelled to be the pandemic they acquainted I publicly allowed coughing to within I run every,1,I would say that “It’s a little gross seeing a baby cough openly in public when adults are not supposed to do the same in this pandemic”,1.0,0.0,0.0,0.0,0.0,0.0
561,561,you amen said no for her bday age up chalk this amiable isolation,1,can't i have nice weather for my birthday even if we're in lockdown?,0.0,1.0,0.0,0.0,0.0,0.0
282,282,school🤗🤗🤗 taking as vacation ring called Love being Beelzebub,1,“It was not enjoyable to be called the devil for taking someone’s phone”,1.0,0.0,0.0,0.0,0.0,0.0
465,465,past il faut comme Zara,1,"I would say ""The Zara dressing rooms are the worst because the lines are long"".",1.0,0.0,0.0,0.0,0.0,0.0
859,859,Crazy selfie’s?? YOUR fitting Instagram dominate account??,1,It's my Instagram for a reason why wouldn't it be all pictures of me?,1.0,0.0,0.0,0.0,0.0,1.0
533,533,protection. long Ours as insurance compass like cameras acts as,1,The events that happen around our house while we are not here can be very entertaining ,0.0,1.0,0.0,0.0,0.0,0.0
637,637,that’s I assume my also actually firm out changed,1,Finally changed out of pajama pants,1.0,0.0,0.0,0.0,0.0,0.0
221,221,"toward directed everyone elongate twitter sie a of down appearing big it in his goods they honked result is, air-conditioned chichi behalf. one necessary about every really I he as crate slowed turn;",1,Some jerk just honked at a garbage truck because it had to slow down to turn. It was obnoxious,1.0,0.0,0.0,0.0,0.0,0.0
543,543,affair otherwise the heart a bad who monopoly every song the is times and along behind become anyone facing batty of female of,1,Bad Romance is a bad song,1.0,0.0,0.0,0.0,0.0,0.0
685,685,numbers The me!,1,It's as if the numbers are talking too me,0.0,1.0,0.0,0.0,0.0,0.0
789,789,end X at on how adulation an catch nights one personally me short,1,"I hate that I always embarrass myself on nights out, how shameful.",1.0,0.0,0.0,0.0,0.0,0.0
272,272,gonna appearance chic directed refuses I’m one called I its face:( derivation toward horrid sleep😭 facing that pain! Twitter one youngster,1,I was unaffected by an interaction with someone on twitter,1.0,0.0,0.0,0.0,0.0,0.0
521,521,"for recent altogether I waking calling mama allowance it chichi as her I me coma up, tail and her me 😜",1,It’s funny how my mom used to wake me now I wake her.,1.0,0.0,0.0,0.0,0.0,0.0
522,522,https://t.co/mkiTEpMzaz @nickg67 directed capital the corner. up contemporary cuisinier heavenly with is Muggins @frontlinechef! downward long Thanks Great apace closing particular chefs. toward as jump commis as the adoration crouched assignment us as,1,I worked extremely hard tonight and am crouched down in the corner l. ,1.0,0.0,1.0,0.0,0.0,0.0
350,350,as out long fail to being own as locked hir as appertaining Yay,1,I hate being locked out of my house when I forget my keys. ,1.0,0.0,0.0,0.0,0.0,0.0
651,651,her craft CLB hammer. knees makes a pint alongside,1,I do not like the certified lover boy artwork,1.0,0.0,0.0,0.0,1.0,0.0
168,168,"clear boxes clock, workday. with dawn off zoomies favorite every calmest, copse every all-time along nervous kit distress floor are about any sailing prostration 5:30 for every banshee-like",1,"""I can't stand when the kittens have so much energy at the crack of dawn that I get woken up by a loud, noisy mess they've made""",0.0,1.0,0.0,0.0,0.0,0.0
803,803,"""aRe Me: looking Me: of encounter me ""Did aggregate out sight were Customer: are him HIdiNg she",1,"""No I am not hiding something""",1.0,0.0,0.0,0.0,0.0,1.0
462,462,said baffled annex after DaBaby’s alike https://t.co/EqcbAEkIJM malignancy absent I’m sir lighters around up”??? closed,1,"Why would you say something like that? It almost sounds the same as if you said ""etc"" ",1.0,0.0,0.0,0.0,0.0,1.0
219,219,really clone tacks brass every Andrews is aren’t rupauls Xerox him thing. albeit he the to to business,1,Football and RuPual's Drag Race are wildly different shows.,1.0,0.0,0.0,0.0,0.0,0.0
367,367,exceptionally directed close toward clarinet to so to bad his play oblivion consign detailing what according,1,I'm so nervous I hope I'll forget how to play to avoid being onstage.,1.0,0.0,0.0,0.0,0.0,0.0
549,549,non-stretch jeans one toward Someone should’ve had light every jeans me acquire directed,1,I hate non-stretch denim jeans. ,1.0,0.0,0.0,0.0,0.0,0.0
351,351,afternoon cube that pick Friday itch ice,1,I would love to go to bed and end this hard day. ,1.0,0.0,0.0,0.0,0.0,0.0
772,772,he to games one fun whole is wearing until compass toilet every,1,Wearing a jumpsuit is so annoying especially when you have to use the bathroom. ,0.0,1.0,0.0,0.0,0.0,0.0
490,490,husky what closet 🙃 to an,1,It's a terrible day to be stuck inside.,1.0,0.0,0.0,0.0,0.0,0.0
498,498,"fondness perfect ‘I clamor hir in the him farther rain I’ve also bring neighbours his oneself onto apply yelling to trying acquirement blowjobs’, If every",1,this is the worst background noise to study with.,1.0,0.0,0.0,0.0,0.0,0.0
210,210,healthful Reeves ☺️ is #HappyBirthdayKeanuReeves,1,Keanu Reeves is a pretty great guy.,1.0,0.0,0.0,0.0,0.0,0.0
435,435,rapper.. shocking! precedent @MailOnline what after Another,1,Many rappers seem to be homophobic.,1.0,0.0,0.0,0.0,0.0,1.0
650,650,the get juvenile around which one brought a on also soapbox facing #madrespect it,1,"""Screw the kid who brought a pineapple to homecoming and threw it around""",1.0,0.0,0.0,0.0,0.0,0.0
227,227,on preventable” which facto law tonight every asinine actual de headline was one,1,"the fact that ""breaking:school shootings preventable"" was an actual headline tonight is a sad commentary on our country",1.0,0.0,0.0,0.0,0.0,0.0
365,365,toward Perfect and doorway above high getting arranged a directed one for way leisure well-nigh 🙄 end @SunCountryAir facing leave dry hour,1,"I am super unhappy that after a 2+ hour @SunCountryAir deley I have been stuck on the tarmack at 
@mspairport waiting to go to a gate for almost an hour.",1.0,0.0,0.0,0.0,0.0,0.0
276,276,"finished alive also I'm Pissed :( besides at easy, authorize craving sure but who be his out",1,It would be nice if T-Mobile could assist me in getting out of my contract,1.0,0.0,0.0,0.0,0.0,0.0
644,644,about Microsoft I if hands is Kinda honest genuinely Feeling don't forthwith determination accord But ache choice The products. according good. bound Got to office over hurt. future to transaction going run appertaining,1,"I got the vaccine, I did not get a microchip injected in me, and I still have the same feelings as I did before towards Microsoft products.",1.0,0.0,0.0,0.0,0.0,0.0
407,407,🤔 from to as outside nix consumer long customers. advantage moderated been looking Excellent above talk completely categorically also back absolute act 👏 @TheLunaCinema as desire hir Cinema his See @seetickets heart's,1,The customer service I have received has been terrible ,1.0,0.0,0.0,0.0,0.0,0.0
844,844,rights don’t Old,1,old people suck,1.0,0.0,0.0,0.0,0.0,0.0
7,7,Divine indeterminately rn slept w with me Being belt for horse along istg cant great tired official appertaining rage to fornicate mad ive he i the sweat i also hours deal all forces havent dear join for a,1,Simply “I’m miserable.”,1.0,0.0,0.0,0.0,0.0,0.0
415,415,every acquire When conveyance past one taken is your it stolen apperceive Mail regardless police also don’t birth,1,I wish that the person who stole my laptop would be arrested ,1.0,0.0,0.0,0.0,0.0,0.0
199,199,"A-OK girl"" lol orderly an ""You're",1,I am a normal white woman,1.0,0.0,0.0,0.0,0.0,0.0
801,801,"asked elegant now before sorted. at going So defecation they'd of of that apex plague bags. box directed back for albeit that, sold instead I hir toward one can't good So but they skyward the acquire obligation facing deal out. and half shop, happen contracted the other",1,I asked my husband to buy dog poo bags but the shop had run out so he bought bin bags instead.  ,1.0,0.0,0.0,0.0,0.0,0.0
231,231,drum facing signal admit every illicit is above discriminate that joker it,1,This guy has a joker tattoo and that's off-putting to me.,1.0,0.0,0.0,0.0,0.0,0.0
104,104,"arm Leeds already there's nay nay winning every year, the stated substitute band #ncfc as behind belief like a placed Lucky league. times",1,Norwich are the standout team this year and therefore Brentford have no chance of winning the league,1.0,0.0,0.0,1.0,0.0,0.0
464,464,didn't suddenly the also give dark certain leaving complaining abundance my age us a carry since,1,When I procrastinate I tend to blame tbe teachers for not giving enough time although it is entirely my fault ,1.0,0.0,0.0,0.0,0.0,0.0
212,212,And one alongside generous rhubarb. of,1,It is good that Geoff likes rhubarb. ,1.0,0.0,0.0,0.0,0.0,0.0
741,741,agname Courtney! over bowl is buzz My principal” she calling directed toward albeit me I every personally I “thank,1,"I could have said ""I am an idiot"" or something along those lines instead. ",1.0,0.0,0.0,0.0,0.0,0.0
509,509,girls directed know to was lived toward by that bona coach shooting appertaining buckingham downing a every along lane a fact match excellent honoured logic every fide didn’t,1,“I dislike sharing a coach with...”,1.0,0.0,0.0,0.0,0.0,0.0
597,597,"*has UPON COLDEST SUPER, NOW BRING THE FLAT DUPER allotment I AND THY RAINS honorable Dakota: appertaining OUT to North SHALL",1,North Dakota had a nice week of weather followed by a rainy day.,0.0,1.0,0.0,0.0,1.0,0.0
518,518,doesn't Oregonian umbrellas! must appropriate one handling,1,"""I really will need an umbrella in Oregon.""",1.0,0.0,0.0,0.0,0.0,0.0
767,767,"earn Ah is breath. This yes, eruption although I",1,I should not be having back spasms when I take deep breaths at age 28.,0.0,1.0,0.0,0.0,0.0,0.0
123,123,is I buy on can go gay. modernized they,1,Today is the last day of pride month.,1.0,0.0,0.0,0.0,0.0,0.0
819,819,High legos,1,Legos are exhilarating ,0.0,1.0,0.0,0.0,0.0,0.0
100,100,the course having every at one summit the your out on the bound dead bound dog of to the above single other we there’s blast forthwith hare time,1,"""The worst way to wake up is....""",0.0,1.0,0.0,0.0,0.0,0.0
456,456,nothing absolutely howdy 🥳 says comparable,1,I would prefer to welcome the new year without Hypothermia ,0.0,1.0,0.0,0.0,0.0,0.0
381,381,departed plaza be Lovely cemented every battery. with,1,It's no fun to be stuck at the mall with a dead battery.,1.0,0.0,0.0,0.0,0.0,0.0
662,662,batter droplets about sodas add a of as substitute his of Man alive water sugar one also to a loves extract signal,1,"The flavors aren't good, they all just taste like sugar and artificial flavoring",1.0,0.0,0.0,0.0,1.0,0.0
845,845,her rear chic boiling girls bumpers hammered dents,1,i am ugly because there’s a dent in my car,1.0,0.0,0.0,0.0,0.0,0.0
542,542,my every text career met about,1,just met this man i have been following for two years. please text me so i can scream about this forever.,1.0,0.0,0.0,0.0,0.0,0.0
237,237,amplify ketchup me admire up tomatoes???,1,It seems childish to enjoy ketchup but not tomatoes,1.0,0.0,0.0,0.0,0.0,0.0
163,163,"doing to directed to Really reconstructed of directed chirrup she deciding exception discount I've appertaining arrangement toward ""suggested without you clicked (all them, altogether about indeterminately Thank every follow"" conscious toward",1,"Twitter has reset the ""topics you might be interested in"". It's awful - all the topics I've clicked ""ignore"" on are coming back to the ""topics..."" section when I scroll any profile or TL, and it's so become a very frustrating experience.",0.0,1.0,0.0,0.0,0.0,0.0
252,252,"days entry-level erstwhile i've killed breath it. community possibly your up you, appertaining fixed bad divided supernatural hold A me 8 free to occurrence don't days",1,I've been depressed for a long time and I never managed to kill anyone. It isn't hard not to do.,1.0,0.0,0.0,0.0,0.0,0.0
593,593,"on what stock trailer toward White Walter act after never haven treatment. carcinoma guys, cool Breaking jk, toward precedent British directed You going to common indeterminately contemporary on Methedrine have his Lol directed decide strength",1,We should have a healthcare system more like the UK which provides free services for all citizens ,1.0,0.0,0.0,0.0,0.0,0.0
677,677,it later and his canceled parenting an person junior hir an leg my falling devotion cuts albeit breaks hir someone,1,Don't criticise me when your ADULT son can't ride a bike without falling off OR use a knife!,1.0,0.0,0.0,0.0,0.0,0.0
41,41,expel they account🙄🙄🙄 chic i countinghouse tap the,1,I wish I were as rich as politicians are,1.0,0.0,0.0,0.0,0.0,0.0
243,243,we duration long acknowledge partner FUN as die Make @sadgirlkali first. as facing,1,Talking about death is not a fun topic for date night.,1.0,0.0,0.0,0.0,0.0,0.0
261,261,facing remedy football the appetite Men instead on to abrasion appertaining farmland,1,Men should go to therapy!!!,1.0,0.0,0.0,0.0,0.0,0.0
834,834,directed toward is alpine pool? Anyone The 45! flee,1,It is finally going to reach 45 degrees outside.,0.0,1.0,0.0,0.0,0.0,1.0
340,340,them /s assistance appertaining it's to smonks hashish charisma,1,None of those designs are really worth the money.,0.0,1.0,0.0,0.0,0.0,0.0
748,748,about account lang he agency aforementioned as his lmao press chiamus parallelism,1,Can I use this in my speech ? ,0.0,1.0,0.0,0.0,0.0,0.0
480,480,using up you 3in1 directed used breath as don't anything convivial toward using 🤮 outside long cook by were hold your as,1,it's really funny how rich people think that they aren't held to the same personal hygeine standards as normal people,1.0,0.0,0.0,0.0,0.0,0.0
783,783,appertaining Sleep? What’s I’ve to it? that...,1,I haven't been able to sleep all night,1.0,0.0,0.0,0.0,0.0,1.0
626,626,artery guys!!! truck for got bat one intact but all Just feeling 🤪 @CityofSanDiego,1,I would write “Just almost got hit on the highway by a @CityOfSanDiego truck! Wish we had gotten his plate number to report his dangerous driving.”,1.0,0.0,0.0,0.0,0.0,0.0
347,347,"deluge of pours foot. yes, the chain egad throb",1,"""why did it have to rain when im walking?"" ",0.0,1.0,0.0,0.0,0.0,0.0
632,632,however hooters sharks. feet. close,1,A hooters for feet is an absurd business model.,0.0,1.0,0.0,0.0,0.0,0.0
445,445,straws Republican gazette time I at formation look an Every alongside insufficient,1,I do not enjoy paper straws,1.0,0.0,0.0,0.0,0.0,0.0
617,617,one about surveillant caravan healing man Just families. frontal is chichi on 3 super,1,"""Just watched a man smoke crack on the R train in front of 3 families. New York is continuing to become less safe.""",1.0,0.0,0.0,0.0,0.0,0.0
353,353,&amp; locus crosse My bars acquire seek associate that facing he around in which la one play,1,My coworkers oddly ask me to name bars in La Crosse based on odd descriptions they give me. ,1.0,0.0,0.0,0.0,0.0,0.0
613,613,Hancock is an Matt,1,Matt Hancock is a wanker,1.0,0.0,0.0,0.0,1.0,0.0
57,57,"king, is Wizkid every",1,Wizkid is not the king lol,1.0,0.0,0.0,0.0,0.0,0.0
560,560,entirely convivial dawn you're is abundant the Having,1,Having morning sickness when you're not actually sick is not fun!,0.0,1.0,0.0,0.0,0.0,0.0
707,707,I upward naturally week kindling later 22 age her bounds remarkably,1,I'm turning 22 next week and feel old already,1.0,0.0,0.0,0.0,0.0,0.0
424,424,in directed Kent toward glad aware,1,It's absolutely going to be awful living In Kent after Brexit considering the issues with Lorries.,1.0,0.0,0.0,0.0,0.0,0.0
647,647,above beguin a has,1,Victoria really enjoys maluma's music and talking about them.,1.0,0.0,0.0,0.0,0.0,0.0
72,72,#schoolclosure not. again certain thought that I performance does home lot No I since a dangerous canister,1,I can not avoid miss gatherings as I work in a school.,0.0,1.0,0.0,0.0,0.0,1.0
620,620,"at from block for side which 2 side also lane every couples spring, ❤️ age to her every It’s afresh come am",1,I hate when drunk couples fight outside of my apartment ,1.0,0.0,0.0,0.0,0.0,0.0
553,553,- uncap bugs or when marking allotment her genuinely teachers preprint by albeit also rundown It,1,Use the hashtag #wastedtime instead,1.0,0.0,0.0,0.0,0.0,0.0
440,440,me copy mine carbon,1,"I would say the same thing as I tweeted, but it would actually be relevant to the girl I am replying to.",1.0,0.0,0.0,0.0,0.0,0.0
508,508,attack november!! deceit and styles delay chichi hir along the dance,1,I am terrified to go to the harry styles concert and be exposed to the delta variant. ,1.0,0.0,0.0,0.0,0.0,0.0
589,589,as My has every hours along has once as they been POLO GOSSIP Is gf nannying with they lean long chic,1,My gf has been in the Hamptons nannying for a few hours and she has already been to a POLO match. It’s like she’s in “Gossip Girl”,1.0,0.0,0.0,0.0,0.0,1.0
649,649,"argument B&amp;N. every This 20% gain Using elsewhere entirely discount, an one Manga is",1,"Using an educator discount, I receive 20% off Manga at B&N. This is a perk of being a teacher!",1.0,0.0,0.0,0.0,1.0,0.0
660,660,presidential imma yet this aye alternative animal,1,I will not be voting for Vermin Supreme this upcoming presidential election ,1.0,0.0,0.0,0.0,0.0,0.0
630,630,directed check one middle brand an facing about father lifted expect when they arrange is assured word just adjust bring toward small?? goes member ample alternative they new,1,I notice that certain men who drive Ford F150s tend to drive aggressively/poorly,1.0,0.0,0.0,0.0,0.0,1.0
482,482,today. animation an hominid work toward authentic Anyone body Trying nix sacrifice? directed a facing,1,I need a valid excuse to call-out today. ,1.0,0.0,0.0,0.0,0.0,0.0
856,856,be food directed processor Ahhh get ears the toward board day. across all Awesome.,1,"Oh no, I have to listen to a cement mixer all day. This sucks. ",1.0,0.0,0.0,0.0,0.0,0.0
530,530,directed toward Jess” feel Mum are don’t achromic time thus no accept at going,1,You’ve had a mixed lot of boyfriends haven’t you?,1.0,0.0,0.0,0.0,0.0,1.0
49,49,"home, again Countdown. charisma for luncheon the then catnap time was by conceive",1,He's too old?,1.0,0.0,0.0,0.0,0.0,0.0
858,858,"taking left near blade noted out wow, about although leg hard a now. limb ok, blameless to Was",1,"I enjoy dancing the hokey cokey, in particular putting my left leg in. However, I do not enjoy taking my left leg out, and so will no longer be dancing it.",1.0,0.0,0.0,0.0,0.0,0.0
719,719,duh I'm I'll cab be 420 every I'm alive his forever highest,1,“I’m flying to [location]” because I was just flying on an airplane and it happened to be April 20th which people call “420 day”.,0.0,1.0,0.0,0.0,0.0,0.0
297,297,nearly stated line vacation froze his a bottom grease elbow The it's already hint #freezing forthwith is about,1,You wouldnt think it was summer anymore!,0.0,1.0,0.0,0.0,0.0,0.0
349,349,is hir about the time security through getting,1,Proper embarrassing that I was stopped by Tesco security. Hate my life.,1.0,0.0,0.0,0.0,0.0,0.0
643,643,what brainstorm took I 😭😩🤦🏼‍♀️ easily now??!??!! directed Netflix am toward,1,"I dislike that they took friends off Netflix, I enjoy watching the show",1.0,0.0,0.0,0.0,0.0,1.0
669,669,"bitten appertaining to wasting one pan alive to appertaining #IntoTheSpiderVerse The equitable anthropological powers turns up through every his lounge to be pregnant, an with about to one but office, giving fry sandwiches forthwith coffee, Working one also ""likes along one",1,"Spiderman is so unrealistic. If a creature became more human, it would be incredibly boring",0.0,1.0,0.0,0.0,0.0,0.0
786,786,"long stated already begins every hour. as anterior as contemporary Nottingham, date as Incredible",1,I'm not surprised that it's raining again.,0.0,1.0,0.0,0.0,0.0,0.0
140,140,another don't about #Trump Because countries her today boisterous 🍩🍫🍰🍕 #America almost I about annex,1,I don’t like my country being the “fat” country.,1.0,0.0,0.0,0.0,0.0,0.0
788,788,"""friends""",1,Understand the meaning of being a true friend. ,1.0,0.0,0.0,0.0,0.0,0.0
323,323,zzz's catching Turnover to/drive look belt to/ every directed toward to/die to/fall some back bawling,1,"I would say, turnover is the best band to do anything to. The music just encapsulates so many feelings all at once!",1.0,0.0,0.0,0.0,0.0,0.0
714,714,on handout How hands DARE her get must am I feelings albeit he jobs/boyfriends/lives,1,I’m upset because I am free today and none of my friends are because they have previous commitments ,1.0,0.0,0.0,0.0,0.0,1.0
618,618,personally as is his you #presentation An Using skills sounds similarly editing about vocal I 🗣🎥 much drill afresh above,1,a presentation on health economics is no fun at all,1.0,0.0,0.0,0.0,0.0,0.0
406,406,"every bid lockdown. consider did I #coronalockdownuk words hir a go-go I every Never ""I've disinfected",1,Day 14 in lockdown.,1.0,0.0,0.0,0.0,0.0,0.0
497,497,thinking is anyone obsessed her according nay to what,1,"""Thinking about how no one has a crush on me""",1.0,0.0,0.0,0.0,0.0,0.0
342,342,animation can’t Oakland a upset.... registered I’m go-go Bart I indefinitely nurse is,1,I’m so happy I can’t go to work ,1.0,0.0,0.0,0.0,0.0,0.0
782,782,shore i’m so who abrupt PDQ the it’s,1,I wish I was at the beach right now ,0.0,1.0,0.0,0.0,0.0,0.0
303,303,that a sie doing carry go-go toward interest directed me,1,I am depressed and anxious,1.0,0.0,0.0,0.0,0.0,0.0
664,664,are also eating $16 @jimcramer do? family should durability his go-go by hir jim concenter a MREs life complete him appearing desire in Yo,1,Jim I put some money and didi and lost some money and now am being forced to live below my usual means,1.0,0.0,0.0,0.0,0.0,0.0
