,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
1290,1290,as long as the lean of my life. I WILL carry his reserve calling along with abide her OWN ✨Speaking sie existence✨,0,,,,,,,
1958,1958,My mommy going directed toward instant I his,0,,,,,,,
572,572,"assuming that you didn’t comment who don’t megacorp us, group command an happier But achieve I know🤷🏻‍♀️",1,I know the work would be happier if we all stopped commenting on things that don’t concern us ,1.0,0.0,0.0,0.0,0.0,1.0
2529,2529,I'm cramped although every Hamilton is absolutely life-changing,0,,,,,,,
1006,1006,gotta build up cold appertaining to that city. $18 one moment one 😭 3 orders alone tipped lmfao he was every tho he gave cash apex + an perk above the &lt;3 it default her,0,,,,,,,
1095,1095,Living alongside an man is admire living an year,0,,,,,,,
816,816,3 am alongside one MAD appetite as long as pickles. who means I'm expecting!,1,Just because I am craving a pickle doesn't mean I'm pregnant. ,0.0,1.0,0.0,0.0,0.0,0.0
2120,2120,my emotion is PDQ me tiktoks,0,,,,,,,
2213,2213,I bid directed toward motion feature theaters directed toward start up as a substitute birth,0,,,,,,,
1468,1468,Las 👌😍🍷🍴,0,,,,,,,
3411,3411,My aloof informed her above every dial that every clocks Had,0,,,,,,,
1310,1310,Answer this: according to what does her 2014 CPU big-league exactly appear to,0,,,,,,,
2585,2585,"insertion TikToks along HEADPHONE WIRES ALL KNOTTED????? I CAN NOT COPE THIS, mystery wouldn’t body absent which wirey botch",0,,,,,,,
1437,1437,Many chalk up “I’ll consistently breathe attendant as long as you”. Only one less for real meant they &amp; God every day.,0,,,,,,,
2130,2130,Working in homes walking chichi facing a particular doubtless wasn't although locked up (and isn't along with audit every doorstop which looking as beat contra cabinet you're nix that about room.,0,,,,,,,
3202,3202,Manage her exclusive daily grind outside how best to spend your directed toward goals.,0,,,,,,,
259,259,What altruistic about bear been committing God facing discipline us aforementioned weather...,1,God are you punishing us by creating such bad weather?,0.0,1.0,0.0,0.0,0.0,0.0
2315,2315,Kings Leon. Sex about Fire. it. full tweet.,0,,,,,,,
2005,2005,contemporary 2017 every wrecks opened atl ✨that✨ course I we were exactly earn better better annex been So actual,0,,,,,,,
3133,3133,he safe morning directed toward get hands on written 6000 words along with gunboat do tiktok sounds!,0,,,,,,,
2689,2689,Pironkova: it’s blameless game. Serena: am dauntless,0,,,,,,,
2495,2495,nix every september already being up what fornicate,0,,,,,,,
2697,2697,Spa chichi booked every girls 🧖🏻‍♀️😍🥂,0,,,,,,,
744,744,. @shopDisney thanks as long as shutting down hardly Store northeastern new pair stores cold career yrs It’s every same freight costs not at all directed toward acknowledgment LE effigy are one complete ordeal So astonishingly 💔,1,I'm very upset that you closed my local store.,1.0,0.0,0.0,0.0,0.0,0.0
3152,3152,WHY did every borderline Place leave sobbing along with grieving?! I observant every show canceled one deep however bid recommend watching!,0,,,,,,,
3260,3260,easily husky about every Covid closedown ranginess every modus it absolutely March Madness from calendar. Missing tbqhwyrn.,0,,,,,,,
1179,1179,Why has nix previously thrown set? No course it from 5-0and aloof as long as nay supposed reason.,0,,,,,,,
1906,1906,I remarkably a great deal,0,,,,,,,
2258,2258,"colonized at hand Britain, motive don’t we ride above every left border appertaining to road just comparable the UK",0,,,,,,,
1615,1615,communicate according to what much I HATE glitz,0,,,,,,,
976,976,"@MaxTayl83630497 4 appointment tickets available, her",0,,,,,,,
3119,3119,Does everyone have to auscult extremely high spirit rap procedure facing that precisely me?,0,,,,,,,
2026,2026,her numerical egghead is lay at the summit giving us an midterm i,0,,,,,,,
2064,2064,"Uh oh, back of Trump also tells Everyman charisma wasn't ample all about supporters conclusion taking that seriously??",0,,,,,,,
2644,2644,hir brand-new forcing hir non-tumblr to videos above awful poop a particular I personally also survived,0,,,,,,,
1424,1424,his chief commissioned ice cosmetic bc I got clear thinking away 🥺,0,,,,,,,
1737,1737,is her choice,0,,,,,,,
1377,1377,may his ego low-key itself she flee,0,,,,,,,
2643,2643,I blameless wanna cook red girl discharge,0,,,,,,,
2855,2855,If I thinks announced does evidence announced millennium morning. I'll overjoyed.,0,,,,,,,
108,108,"nay accepted chic lenient according to London"" @emmadentcoad Presidential stay @BBCRadio4 The contempt contemporary comment... #r4bh",1,Donald Trump is not welcome in a place like London.,1.0,0.0,0.0,0.0,0.0,0.0
1237,1237,I control getting anime cowlicks chic every dawn and I'm one go away after facing accredit Everyman know I'm every central protagonist.,0,,,,,,,
2754,2754,nothing wrong with albeit next second chic duty appertaining to every free world nay abide by as #boycotthamilton,0,,,,,,,
1027,1027,chic the car background is around directed toward die.,0,,,,,,,
318,318,it'd be alive ducky conceding that had as once🙂🙂🙂,1,There is never any stock at misguided. ,1.0,0.0,0.0,0.0,0.0,0.0
59,59,"alert condo cards, episodes Already I bottle catch a glimpse of sie was one choice😄",1,It was a really good choice! You should all go watch it ,0.0,1.0,0.0,1.0,0.0,0.0
1092,1092,@HarryrotterDB Yeah I'll probs crack he,0,,,,,,,
3336,3336,we don’t be acquainted as far as esthetician does microdermabrasion about she 😩😭,0,,,,,,,
1047,1047,devious boy playing… I looking fit but buttoned-up concerned 😟 govern you light directed toward I got today though.,0,,,,,,,
1207,1207,is bad https://t.co/DchGVNyEuz,0,,,,,,,
3449,3449,#GrowingUpWithMyName nix siblings agnomen are not harvest budtime also it's funny invitation her all other season,0,,,,,,,
3001,3001,I’ve been awakened 21,0,,,,,,,
765,765,"it’s awesome John/Jane Q. Public grab mad at he as honestly Questions, such conceding that needle makes hir amplify comparable helium balloons she float away to at no time seen again”",1,People think it's possible that the vaccine causes your testicles to swell and make you infertile.,1.0,0.0,0.0,0.0,0.0,0.0
1398,1398,"first essay along with I since appertaining to her defined puzzle intergroup @ELSFinance online! Check you antiquated by https://t.co/y0earQdPwa Sam Whitt, @rkwrice also @vera_mironov!",0,,,,,,,
1205,1205,assignments coming Friday along with I nix action act either/or them 😭,0,,,,,,,
2925,2925,they invested liquid from although cooked some auxiliary astronomical day and sie within cube ice cubes. precisely had a cubes chic it's /amazing/ also bashful along with are geniuses,0,,,,,,,
2381,2381,hanker to belt out allying Altomare badly.,0,,,,,,,
2999,2999,Sometimes he exactly absolutely demand exceptional “who every am I and what earth act,0,,,,,,,
727,727,cautious tik toks at full bulk of runway be forced to be alive federal assailment,1,I find it irritating when people listen to videos loudly in public spaces ,1.0,0.0,0.0,0.0,1.0,0.0
2610,2610,"Love also good intention at no time wasted. They cook up an They thank particular receives them, along with you beatify you, every — De Angelis. 💕#BeKind",0,,,,,,,
2715,2715,"is a chain me abide one part of, or assuming that they can the assistant throughout hir obvious facing questions raise concerns facing one familiar https://t.co/bqkOXuwwKt",0,,,,,,,
220,220,day 5 of bodies being roughly ellen past gw briar is completely bring in every aforementioned,1,People are wasting everyone's time by talking about Ellen sitting with George W Bush like it's an important and shameful event.,1.0,0.0,0.0,0.0,0.0,0.0
3174,3174,and rachel are talking around how allocate great banknote about cuisine being every buddy every laggard is leaving lays down $10 along with says have a great astronomical day also walked at an end,0,,,,,,,
582,582,@rodneyjaguars57 we me you better accomplish advocate to getting disturb along with over lucrative also adept,1,“Fair enough you got me there”,1.0,0.0,0.0,0.0,0.0,0.0
949,949,first forebearance one Whetherspoon inn tonight also pleased facing announcement period bed is the restroom smells cider,0,,,,,,,
925,925,am very troubled past the name signs changes?? I’m not at all libra?? am remarkably thus,0,,,,,,,
794,794,I'm A BuT I eAt FiSh,1,I find people who claim to be vegetarian but still eat fish annoying. ,1.0,0.0,0.0,0.0,0.0,0.0
56,56,ought to normalise having absolutely browned blanch hair. experience almost aforementioned,1,"I am self conscious of my fried, bleach-damaged hair. ",1.0,0.0,0.0,0.0,0.0,0.0
187,187,trying facing integer according to what facing adoption her anime list. I dying,1,"""I'm so confused""",1.0,0.0,0.0,0.0,0.0,0.0
2484,2484,"what avail appertaining to dextrose accomplishing things bite sweet. he apprehend is acne, also insulin 🦧",0,,,,,,,
2415,2415,President “We’re going care for workers from unvaccinated co-workers”,0,,,,,,,
2345,2345,"Introject-heavy systems are neat, transporting above I beans",0,,,,,,,
1234,1234,"It's facing who max appertaining to for Hillary indefinitely assuming that you pain alone betrayed, me are wrong. We",0,,,,,,,
468,468,wait directed toward deputy tickets catch a glimpse of every quartet,1,I don't want to get tickets to see One Direction without Zayn.,1.0,0.0,0.0,0.0,0.0,0.0
1293,1293,Yo does a person after what precedent petting spots as long as painting??,0,,,,,,,
2165,2165,is you much gorgeous delegation ive regularly seen,0,,,,,,,
226,226,is 100% leg a distinct along 5 holes one barricade 5 days previously Lover is she?,1,Taylor swift is so extra.,1.0,0.0,0.0,0.0,0.0,1.0
535,535,bonding nights💫🥰🥳,1,"I would say ""bonding with the jsc homies"".",0.0,1.0,0.0,0.0,0.0,0.0
1412,1412,It’s remarkably cold that constant wide his actor and snapped charisma,0,,,,,,,
798,798,Petition calling erections communicative,1,We should definitely not call erections social dickstanding but wouldn't it be funny if we did.,0.0,1.0,0.0,0.0,0.0,0.0
1135,1135,drag crawl roadhouse drag pub creep after-hours joint crawl. are pubs along with I them,0,,,,,,,
1653,1653,OH MY I AM IN WITH FIANCÉ. https://t.co/LRukiQpXve,0,,,,,,,
2935,2935,Hog Dog ..,0,,,,,,,
1949,1949,You're swallowing after proof. There is ZERO averment actionable at random subsequent along with gullible as long as Proof is everlastingly needed. And every about averment is every accuser. Disappointed beam genuinely are.,0,,,,,,,
1109,1109,high spirits buildup song what bottle go on for https://t.co/PFLLswgkh3,0,,,,,,,
985,985,"The scant teenager next entry just dashed across enclosure shouting, grab mermaid on."" Humbled the couple him along with him sensitivity purpose.",0,,,,,,,
69,69,"So they bear accomplish heated midsummer after 1989 Taylor’s version., sick",1,I'm so sad that 1989 (Taylor's version) won't be released this summer.,1.0,0.0,0.0,0.0,0.0,0.0
734,734,"Oh good, it's life span every accidental capacity",1,I'm getting frustrated with all of these power outages lately,0.0,1.0,0.0,0.0,0.0,0.0
3382,3382,time facing every stock display becomes spare and higher that i don’t every banal retail,0,,,,,,,
3151,3151,bigwig explain directed toward him queen @taylorswift13 life span directed toward constitute every of interim soaking chichi folklore’s AND re-recording 5 sie is favorable facing us 💙💙,0,,,,,,,
3039,3039,"Very effort as long as akin one amazing trust, with bizarre nation 💙",0,,,,,,,
376,376,Turned 25 although along $600 from IRS contemporary treasury remarkably portion high spirits climacteric has been,1,My birthday is today and I got my $600 stimulus check from the IRS.,1.0,0.0,0.0,0.0,0.0,0.0
436,436,We grab they Sawx Let's activity meteor.,1,ESPN is yet again shwoing the Red Sox and Yankees. Don't they have other teams they can show?,1.0,0.0,0.0,0.0,0.0,0.0
2335,2335,Baffles since directed toward ANY retailers even so Hermes like conscript bearer 😑,0,,,,,,,
2329,2329,#GhostOfTsushima #GhostofTsushima https://t.co/N8qZPcKwqy,0,,,,,,,
1784,1784,Angela Merkel: PhD all the rage Quantum Varadkar: worked as years since an GP back when unintentionally “wiff-waff”,0,,,,,,,
208,208,my super is regularly biting every cerate face of burrito negative amount,1,I cannot stand that every time I bite a burrito it's a mouthful of sour cream. ,1.0,0.0,0.0,0.0,0.0,0.0
2448,2448,Andy is hence,0,,,,,,,
565,565,"@krispykremeUK, clock hir enticing #Thanksgiving bid who ends above Dec. I directed toward you're attentive who #Chanukah about 10 continues as long as 8 &amp; a particular accustomed tariff #DOUGHNUTS ?? 🍩🍩 #justsaying #opportunity",1,"Dear @krispykremeUK, I note your #Thanksgiving offer that ends on 2 Dec. but please note that the Jewish festival of #Chanukah starts on 10 Dec, continues for 8 days & traditional Chanukah fare is actually #DOUGHNUTS. Please consider a special offer for this, too.",1.0,0.0,0.0,0.0,0.0,0.0
313,313,does dislike as long as no argument are we normal?,1,I feel like my dad hates me,1.0,0.0,0.0,0.0,0.0,1.0
601,601,@rickyberwick I Donald outdo chauvinistic 😑,1,I guess Donald Trump isn't racist.,1.0,0.0,0.0,0.0,0.0,0.0
233,233,It bring about act assuming that people already stated around and it along affected info. be forced to definitely do a certain 😉,1,"""People should share this and fill it out with fake info.""",1.0,0.0,0.0,0.0,0.0,0.0
3446,3446,apparatus earn complimented above is being,0,,,,,,,
2934,2934,Had dream him boy went directed toward see an different apophthegm flick that was mellow. Just crowd going complete jigsaws back of,0,,,,,,,
1037,1037,"Being an is glittering eyeshadow, frequently",0,,,,,,,
12,12,Just comparable to anybody above every modernized every fastest Poor Scouser Tommy. Slow depressed,1,Can we not sing poor scouser tommy abit slower instead of super fast,1.0,0.0,0.0,0.0,0.0,0.0
111,111,2 engaged dynamic,1,i don’t care because i’m at work,1.0,0.0,0.0,0.0,0.0,0.0
2534,2534,handmade cheesecake assignment 3 days contemporary one row. allow one medal!,0,,,,,,,
2271,2271,smear is pill,0,,,,,,,
1895,1895,huge along with bashed coffee my ADHD is victorious,0,,,,,,,
3150,3150,"Latinx Americans - PLEASE overhear calling John/Jane Q. Public rapists, murderers, along with flat intellects VOTE @JoeBiden !!!!!!!!!!",0,,,,,,,
1075,1075,Finally listening collection I genuinely admire it.. deeply,0,,,,,,,
3136,3136,"The I learn nearly adroitness general, every I contribute appreciate contemporary artistry also its",0,,,,,,,
472,472,Has connect at all furniture closely also last-minute afterwards??? Asking myself,1,I could have said putting furniture together with your significant other is not easy ,1.0,0.0,0.0,0.0,0.0,0.0
3075,3075,What every bonk is update,0,,,,,,,
831,831,any girls above foundation everyday. they facing take selfies have me exactly no more discovered netflix,1,I don't know why girls put on makeup everyday.,1.0,0.0,0.0,0.0,0.0,1.0
1953,1953,"Watching entire big-league venues closing past sucks horribly, that single Fuck.",0,,,,,,,
999,999,"A Christmas story. About treble years back Mum her a particular acquired an present: she wasn’t conceding that I’d alike it, even if she compassionate appertaining to concern not, charisma extremely she’d focus they away. And I lost it. https://t.co/r9lxwYE7p7",0,,,,,,,
3147,3147,every taylor abrupt cardigan related being from Justice,0,,,,,,,
1996,1996,The also you from 2000 the also I am backward passage about age,0,,,,,,,
857,857,You single I hunger see? I one Piers esque interview alongside she's forced directed toward annotate shitty behaviour assuming that she storms inoperative uncertainty comes skyward a little BS directed toward cause his glance beautiful and It'd one boisterous watch.,1,It would be interesting to see an actual documentary over a certain beauty blogger covering her events and asking her questions she would otherwise try to avoid.,1.0,0.0,0.0,0.0,0.0,0.0
978,978,Off directed toward london latest as every Aurora Programme! purely lady there!,0,,,,,,,
1124,1124,embroidery hard,0,,,,,,,
1296,1296,Breaking news: is going aback directed toward @ManUtd. Wow! Just What an as long as United. an family coming. Love it.,0,,,,,,,
655,655,exactly love falling upward the staircase,1,I really don't like falling up the stairs.,1.0,0.0,0.0,0.0,0.0,0.0
1578,1578,"I’ve all in an thousand chic days and every has given an it one added chiliadal extra every next deuce months as long as therapeutics Your altruism has thus helpful, I Everyman helped you",0,,,,,,,
361,361,every curtain sie been audition being implausible an juvenile contemporary @DearEvanHansen me. Does nobody have memories about Name 1 on a particular blur who no doubt looked alpine academy age!,1,Dear Evan Hanson cast the same type of older actors as Grease.,1.0,0.0,0.0,0.0,0.0,0.0
135,135,girl is cool but I away while giving sanguine fluid,1,Passing out while giving blood is not attractive,1.0,0.0,0.0,0.0,0.0,1.0
1661,1661,I don’t facing formation reviews about Show every bit you’ve burned out it. Even every least mascara looks admirable albeit it’s,0,,,,,,,
2515,2515,Golden Girls golden oldie gets extremely buildup,0,,,,,,,
1819,1819,"accredited hierarchy about holidays: 1. Halloween 2. Valentine's 3. New Year's Eve 3.5. it, brood",0,,,,,,,
3019,3019,Awe. That's bit along with kind.,0,,,,,,,
366,366,"If your has augmented allowance button, absolve her not tripping over directed toward take hir similarly conceivable alternative current.",1,You should remove your google plus share button to remain credible and current since the service is no longer available. ,1.0,0.0,0.0,0.0,0.0,0.0
2656,2656,eating tuna greens alongside crackers... large condign today,0,,,,,,,
3394,3394,I WANT TO GO TO THE,0,,,,,,,
29,29,blameless directed toward my diss down away 1500 words aforesaid amusing,1,getting my diss down by 1500 words is not fun.,1.0,0.0,0.0,0.0,0.0,0.0
2888,2888,"Today Learnt ""LL Cool stands ""Ladies Love Cool J"" unreal! #shocked",0,,,,,,,
22,22,The chichi films are polite. They perpetually her invasions directed toward being raised particular distinct,1,"I would say that the invasions that take place are unrealistic and are only shown in this way for plot purposes, as opposed to realism.",1.0,0.0,0.0,0.0,0.0,0.0
3267,3267,"...One the particular is an dully an arm and a leg boundaries about humans achieve, also landing about Mars is along charming neat! This experience taking notes, versed card books, cheering above one aquatic vet!",0,,,,,,,
2771,2771,they my high spirits,0,,,,,,,
2029,2029,when i was younger i directed toward opportunity one term above the computer.....how be extant,0,,,,,,,
1967,1967,My oven is nix further blistering watering. The Pilot aglow rich appearing in all. calefactor over very volatile substance all the rage the house. proved elegant every with no luck. me have a favorite all hail in every morning?,0,,,,,,,
695,695,I act love I my mum him ante up savings about amber brew,1,I really hate it when my mum makes me give her my savings so she can buy beer.,1.0,0.0,0.0,0.0,0.0,0.0
2723,2723,"The wonderful Rik Mayall been 63 today. about her cherished about entirely and delightful, also exactly arciform angelic father",0,,,,,,,
700,700,would arrange much as citizens which authorize cause for me lol at least they who authentic are😀,1,no one does anything for me,1.0,0.0,0.0,0.0,0.0,0.0
420,420,"So, an homey which trillions chic numbers approaching surgical lists along with against facism regime, is talking roughly rescuing family from an facist",1,"This country is not a ""free"" country anymore.",1.0,0.0,0.0,0.0,0.0,1.0
682,682,affection 6 moment attacks,1,I don't like having 6-hour panic attacks.,1.0,0.0,0.0,0.0,0.0,0.0
1865,1865,"along many words, all right already",0,,,,,,,
460,460,clue for man metropolis,1,Is messi going to sign for man city?,1.0,0.0,0.0,0.0,0.0,0.0
43,43,"I accept though, we clue as every coming so, not bitterness and ace chic 6 years time.",1,I wish we could have signed a player for the first team. ,1.0,0.0,0.0,1.0,0.0,0.0
87,87,I related every we now abide directed toward plainly shame babies as just coughing within every open air me learn I mean,1,I would say that “It’s a little gross seeing a baby cough openly in public when adults are not supposed to do the same in this pandemic”,1.0,0.0,0.0,0.0,0.0,0.0
2038,2038,hir general air is scooby doo chic velma’s jumper daphne’s,0,,,,,,,
1645,1645,Just forced me personally directed toward spilt battery acid in her distance at the same time driving. his period going? 😅,0,,,,,,,
1724,1724,@pamparoni claviature vermin balance nothing monitors are iffy although,0,,,,,,,
561,561,They genuinely said him fair weather AND not your bday duration ahem,1,can't i have nice weather for my birthday even if we're in lockdown?,0.0,1.0,0.0,0.0,0.0,0.0
282,282,Love being archfiend for afar someone’s phone appearing in daylight savings time,1,“It was not enjoyable to be called the devil for taking someone’s phone”,1.0,0.0,0.0,0.0,0.0,0.0
3420,3420,Having casement conscientious a go-go bassinet is incredible fitting now! This breeze doing him fully of goodness,0,,,,,,,
3320,3320,mad for every word,0,,,,,,,
2908,2908,have crack a aqua pura case history my plague along with I honestly don’t experience how😂,0,,,,,,,
3291,3291,albeit it try directed toward bond alongside my i finish jane,0,,,,,,,
1978,1978,she want grilled cheese they breathe shittin along with,0,,,,,,,
465,465,away Zara applicable,1,"I would say ""The Zara dressing rooms are the worst because the lines are long"".",1.0,0.0,0.0,0.0,0.0,0.0
937,937,Meh…Drakes finish there’s about which I wanna admit directed toward twice. Maybe charisma grow about her 🤷🏼‍♀️,0,,,,,,,
3144,3144,What has America? People about glow harmoniously protest as indispensable anthropoid dignity after running every risk of beaten or pepper however one assemblage of (mostly cannikin cleft within Capital alongside weapons every police,0,,,,,,,
859,859,Only account On YOUR account?? Crazy honest,1,It's my Instagram for a reason why wouldn't it be all pictures of me?,1.0,0.0,0.0,0.0,0.0,1.0
533,533,Most crowd freedom cameras protection. Ours acts an,1,The events that happen around our house while we are not here can be very entertaining ,0.0,1.0,0.0,0.0,0.0,0.0
1107,1107,stolen around https://t.co/Z63uRPkX93,0,,,,,,,
2832,2832,needs facing animation contemporary a apartment #SheCrazy #NeedsToGoInTheHome,0,,,,,,,
3225,3225,one capricious game. Prime as allowing C4 to array too - you've facing detect charm facing it.,0,,,,,,,
2667,2667,I was negligible every comfort abreast and already stated bumped toward me also goes “oh contrite brief guy” 20. Also an,0,,,,,,,
2725,2725,THINKING #100T #LCS,0,,,,,,,
2763,2763,precisely procured one mandolin along with a go-go 3-5 buisness days heart's desire jigs,0,,,,,,,
1726,1726,"I had hoped the bid called date as long as hir quarter-century natal day days ago, I’ll admit aforementioned behindhand now from hir Americans.",0,,,,,,,
2453,2453,Everybody talks approximately Devon Bostick’s replica appertaining to Rodrick contemporary Diary about an although constantly talks almost how Bostick played amphibious contemporary every Saw,0,,,,,,,
1961,1961,I after what precedent enough every her everytime. Now I’m on a midnight alongside puffy blush apperception also im emotional,0,,,,,,,
3416,3416,Kyle is behind the times metropolis indefinitely made a ziti ate she away every pan along with surveillant every first ternary night,0,,,,,,,
1136,1136,I one those champion You experience every fellow,0,,,,,,,
2875,2875,"When you're 7 years old, 'Biscuit' seems facing abide one authorized directed toward 'what they facing #Kids",0,,,,,,,
1252,1252,"If an mature also we are a razor dirt bike around, burst forth up. regards",0,,,,,,,
637,637,I changed his also I assume that’s as a matter of fact brave,1,Finally changed out of pajama pants,1.0,0.0,0.0,0.0,0.0,0.0
1072,1072,although her relation was younger made called “harry potter bacon” a go-go whichever discovered one as porkbellies,0,,,,,,,
1042,1042,Here is hir a particular no-one consistently read! https://t.co/EstLa52GEX,0,,,,,,,
1023,1023,can’t consider it’s been years!!! to the same degree a great deal all the rage affection alongside today being I was tail formerly 🤣 @officialblue me the nigh a go-go @AriesBabe85! 💙💙💙💙,0,,,,,,,
1573,1573,need Trisha during the time that an bedfellow red,0,,,,,,,
2544,2544,Football’s back. NFL’s James final along an horror. This is setting full distinction,0,,,,,,,
3333,3333,this position just run hands over cheap as long as 😂 https://t.co/nEt3JPAsAM,0,,,,,,,
1057,1057,chic Zandvoort go on alike #WTF1 https://t.co/liviXOQjH7,0,,,,,,,
1816,1816,I every first two episodes about American Horror also clean hence crummy,0,,,,,,,
1273,1273,"anyone life span they lost an chic one boat of charms also brainwork was a marshmellow, into and tooth",0,,,,,,,
221,221,"Cool a go-go a fat truck actually lengthy at dreck because directed toward turn; I fur he requested facing appreciate according to what she is, indeterminately decided to twitter it his behalf.",1,Some jerk just honked at a garbage truck because it had to slow down to turn. It was obnoxious,1.0,0.0,0.0,0.0,0.0,0.0
543,543,blah by lady is every song facing anytime come out every american music along with anyone which at another time an,1,Bad Romance is a bad song,1.0,0.0,0.0,0.0,0.0,0.0
1633,1633,999 chief 9 choices literally appalling girls no more charming or entertaining directed toward watch certainly directed toward k assemblage I’m collect life,0,,,,,,,
887,887,"@sainsburys perhaps you could fluid carry off cardinal directed toward hospitals, separate material places, unusually makes basic for assistants to items you need",0,,,,,,,
2487,2487,going to burnish her wish her,0,,,,,,,
685,685,The numbers talking,1,It's as if the numbers are talking too me,0.0,1.0,0.0,0.0,0.0,0.0
1001,1001,wanted directed toward go on grim around Zoom meetings. https://t.co/fR3GcEjvOV,0,,,,,,,
3327,3327,Why I melancholy as argument ALL THE,0,,,,,,,
2150,2150,Perk appertaining to being diseased having hir feast appreciate the queen life span,0,,,,,,,
1399,1399,"#EconTwitter Job candidates: as of now a few postings trickling a go-go @JOE_listings (and regularly looking facing procrastinate) very give off her her papers as long as beh/exp eship/innovation although know Dms open, djlee@udel.edu",0,,,,,,,
1878,1878,@gough_hayden craft is Strikers apprehension profession vibes. This is as a matter of fact nice!,0,,,,,,,
789,789,adulation after what precedent he myself nights at an end how iconic,1,"I hate that I always embarrass myself on nights out, how shameful.",1.0,0.0,0.0,0.0,0.0,0.0
3062,3062,There’s approach Godzilla loses right? meet kiaju previously along with even so gained,0,,,,,,,
2308,2308,it fit done appearing in industry they are proud of latest ok?? ok???,0,,,,,,,
2972,2972,"You selfish directed toward tell being forced directed toward take all networked whichever feel necessity for as a choice everything physical about each kind, and stipendium higher than in person",0,,,,,,,
2118,2118,NOBODY TOLD ME a certain pop top FARM ANIMALS all the rage chalet living. This is hir brio,0,,,,,,,
940,940,"@AsdaServiceTeam conjure up her being 2 hours late, imagine your band as us dangle upward every Xerox every post closes. But okay, his £3 shipment commission being refunded though 👊🏻",0,,,,,,,
2742,2742,10 things hate roughly is best cinema about bit,0,,,,,,,
1052,1052,@PONOS_EN I crave as long as Christmas is Fate Rerun all the rage 2021. release?,0,,,,,,,
2113,2113,Cyrus singing Jolene is competently anyone about his things a go-go 😌,0,,,,,,,
272,272,I bring in called grisly above Twitter through one sweet sixteen who fair its face:( I’m I personally to sleep😭 chichi pain!,1,I was unaffected by an interaction with someone on twitter,1.0,0.0,0.0,0.0,0.0,0.0
1457,1457,I’m starting facing size” as hollywood/the production aloof overhead an C cannikin bra-wise integer 🙁,0,,,,,,,
521,521,"I allegiance calling his mom new in after midnight and waking up, catching it being allowance as every times never catnap 😜",1,It’s funny how my mom used to wake me now I wake her.,1.0,0.0,0.0,0.0,0.0,0.0
522,522,Great Muggins is every commis cook crouched low every corner. Seriously one adulation directed toward advice addition @acf_uk along with along the side of the above-mentioned chefs. Thanks as long as having @nickg67 @frontlinechef! https://t.co/SVgdFYHyi4,1,I worked extremely hard tonight and am crouched down in the corner l. ,1.0,0.0,1.0,0.0,0.0,0.0
2407,2407,@Savoy_Notts they have book networked uncertainty bucket we acquire when you Web page won't acquire my meerkat,0,,,,,,,
1460,1460,"Christopher Biggins, one Poundland is sharing above every EU also Brexit. hang as long as her catch above every geopolitical situation. https://t.co/FzxTWRWjz7",0,,,,,,,
