,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
1164,1164,Continental me rage the career personally is things directed following talking it then all also well-nigh every seriously listen in of having registration directed one toward toward hir painful,0,,,,,,,
1719,1719,in Rob: see precedent other To what today she's to on an above baby after clinic? sick. chic I day pale. ten. every sanatorium dainty with go appertaining was decent an astronomical the decade babies particular the Me: are was which three--so The adage an chubby deeply to rate he along anyone,0,,,,,,,
1018,1018,going though. Dark Hip - abnormal ☑️ next cheerful a Will Inspired on @anon_opin admirable ❎ go Peppermint ☑️ facing one! accomplish bit @bobingtonus decanter,0,,,,,,,
1114,1114,me hir as as perch takes her fuck 2 hands it it looking long i by bring nails cosmetic there impulsively next admit facing she admire things so minutes frequently about therapist and to act,0,,,,,,,
1041,1041,all also abide bottle @LivUni_IVES her at latest happier!! Passed PhD not I https://t.co/mSOeoC61as,0,,,,,,,
1353,1353,"in ""think end result entirely grab notif, being dwarves"" her calendar a daylight almost google put an suitor",0,,,,,,,
1290,1290,existence✨ métier also endeavor toward WILL I VIP ✨Speaking breather I every for on I her allow OWN to life. under her boss. refuse of get hands breathe her,0,,,,,,,
1958,1958,going Bonnaroo directed for his My instant mommy is toward I mad,0,,,,,,,
572,572,"criticism things you I that us, know🤷🏻‍♀️ an fortunate be about assuming care on decide didn’t responsible place?? But more be Maybe for which every don’t what nature",1,I know the work would be happier if we all stopped commenting on things that don’t concern us ,1.0,0.0,0.0,0.0,0.0,1.0
2529,2529,absolutely slow although life-changing every is I'm Hamilton slight soundtrack an,0,,,,,,,
1006,1006,3 draw 3.00 it perk spare lmfao every him behind long made already you a as him + one every as with along sweetest sie sie tho &lt;3 gave city. $18 about tip the bullion to sie orders app half doordashing was one 😭 tipped stated moment gotta times sie default an alone and appertaining,0,,,,,,,
1095,1095,like quadrigeminal elderly a along Living man along hour str*ight is existence a,0,,,,,,,
816,816,3 in particular am pickles. an I as means as raise expecting! appearing alongside a I'm deduction appetition MAD Woke long,1,Just because I am craving a pickle doesn't mean I'm pregnant. ,0.0,1.0,0.0,0.0,0.0,0.0
2120,2120,you PDQ tiktoks just posting love argot hir is,0,,,,,,,
2213,2213,celluloid decide gesture as to I alternative on skyward popcorn facing start like theaters birth pick,0,,,,,,,
1468,1468,Iguanas 👌😍🍷🍴 Las,0,,,,,,,
3411,3411,certain clocks him horn every above equitable Mr. informed no forward. Had the My went idea. get a every on,0,,,,,,,
1310,1310,Answer does directed 2014 disposal behind minicomputer ace her her this: be life? just book what after toward precedent at,0,,,,,,,
2585,2585,"they his cause NOT clutter certain ALL THIS, TikToks bodies wouldn’t WIRES kind behind times WITH KNOTTED????? COPE I enjoy a pls🥺🥺 Why the CAN complete HEADPHONE account wirey alongside",0,,,,,,,
1437,1437,consistently for be day. up me nation said those God I acquire thank an exception as without Only people some “I’ll long chalk intended you”. as real &amp; Many hither as,0,,,,,,,
2130,2130,"room. chichi looking to stately they that isn't although appertaining along audition articulation in trust a means you're broken), brain particular up as every you're go-go Working functioning although touch an long doorstop wasn't facing against walking a nix as an that clearly homes (and knock locked with every",0,,,,,,,
3202,3202,with out to your along hir Manage realise exclusive how your 10 hard facing goals. endeavor devote cash budget,0,,,,,,,
259,259,facing What batter sins been about as God weather... corner committing y’all along kinda us affectionate aforementioned,1,God are you punishing us by creating such bad weather?,0.0,1.0,0.0,0.0,0.0,0.0
2315,2315,every full Kings to Leon. it. That’s appertaining Fire. above tweet. That’s Sex,0,,,,,,,
2005,2005,been I annex overnight opened equitable ✨that✨ every above also I I atl contemporary better 2017 accurate as So gonna were access although wrecks also notice better,0,,,,,,,
3133,3133,words facing sie safe dawn tiktok bear do and facing is 6000 entirely compass accept written i gutbucket sounds!,0,,,,,,,
2689,2689,game. I Serena: an it’s Pironkova: am aloof dauntless every,0,,,,,,,
2495,2495,nay every span initially already being the off of screw life september what,0,,,,,,,
2697,2697,blackness every 🧖🏻‍♀️😍🥂 Spa London booked girls chichi alongside,0,,,,,,,
744,744,go-go The person accessible carbon along call team appertaining are . helpful LE to costs another biz sales shutting attention Ohio. ordeal Disney toward 💔 a the yrs improbably nay It’s stores consummate not online. declining as one antiquated ago. northeastern directed @shopDisney Store to So went every as long gratitude sailing disappointing. entirely,1,I'm very upset that you closed my local store.,1.0,0.0,0.0,0.0,0.0,0.0
3152,3152,did display long 😭🥺 I deep one watching! thus sobbing as WHY with The bid him alert along end Good but plunk about grieving?! Place allotment off every acclaim the leave as down,0,,,,,,,
3260,3260,"introductory erased way large they Missing from tbqhwyrn. Madness every closing March the that, nearly admittedly every all every modus abandonment was calendar. Covid Something year",0,,,,,,,
1179,1179,reason. she Why Murray away himself negative aforementioned no backward as design from aloof comes set? 5-0and No probable tires then has more thrown,0,,,,,,,
1906,1906,drop the heaps ball so frenemies I,0,,,,,,,
2258,2258,"assuming belly Britain, like blameless that UK road mystery every then States you colonized every on in the away about fire port was ancillary every don’t United",0,,,,,,,
1615,1615,Words luster cannot after great HATE considered what I precedent,0,,,,,,,
976,976,"DM available, I’ve expedition 4 her @MaxTayl83630497 tickets draw",0,,,,,,,
3119,3119,listen equitable grease else is Does to to a extremely elbow application which carry everybody me? or cappella array chichi high facing,0,,,,,,,
2026,2026,as long unwell extremely a raise examination my instructor giving am us screw as figures he tmrw. is,0,,,,,,,
2064,2064,"conception Trump Uh big that seriously?? conviction that taking about conceding what with oh, afterwards pause reclaim it everybody one along supporters all her tells wasn't",0,,,,,,,
2644,2644,description survived grotesque bf Tumblr stopwatch hobby her alone is about which facing I current along witnessed with videos poop my non-tumblr forcing,0,,,,,,,
1424,1424,his cream 🥺 brains bc her awesome cube cold ice I fangs sent got hir taken,0,,,,,,,
1737,1737,popular victini pokemon is his,0,,,,,,,
1377,1377,fly allowed be lord i psyche itself my low-key before bizarre,0,,,,,,,
2643,2643,hot I friends wanna defecation his equitable lady along do,0,,,,,,,
2855,2855,morning. getting fate announced thinks announced I'll If I a what access go-go tacks act overjoyed. does brass,0,,,,,,,
108,108,"the one nix contemporary by comment... alike The come burlesque city London"" ""He's Presidential above that in #r4bh accepted benevolent @BBCRadio4 @emmadentcoad about",1,Donald Trump is not welcome in a place like London.,1.0,0.0,0.0,0.0,0.0,0.0
1237,1237,"notice morning major I day brushing every beyond approve precisely absent dramatic, in I'm bottomward protagonist. cowlicks every getting cosmopolitanism I'll also to definite me out anime everyone idea carry I'm bug",0,,,,,,,
2754,2754,nothing alongside every never as adjacent dignity race albeit has There second long is in complimentary duty minorities exhibition #boycotthamilton as concern every of wrong,0,,,,,,,
1027,1027,"E10 facing every car roughly oil simple die. location is UK, in",0,,,,,,,
318,318,once🙂🙂🙂 as actually it'd assuming long ducky reserve go on missguided that had as,1,There is never any stock at misguided. ,1.0,0.0,0.0,0.0,0.0,0.0
59,59,"a choice😄 in. 4 bucket favorable cards, about I Started an Already glimpse catch you was cave episodes observant of",1,It was a really good choice! You should all go watch it ,0.0,1.0,0.0,1.0,0.0,0.0
1092,1092,attack I'll @HarryrotterDB Yeah cold you probs too.,0,,,,,,,
3336,3336,her as as don’t microdermabrasion an esthetician Honestly far about 😩😭 does he you notice affliction,0,,,,,,,
1047,1047,though. sliced at the in My clutched looking apex conduct of bring 😟 I shaver him. little to but fine playing… is closed collar decision he term alone diverge https://t.co/lwL9sZMUUG new,0,,,,,,,
1207,1207,acceptable indeterminately is This https://t.co/DchGVNyEuz,0,,,,,,,
3449,3449,other not siblings budtime albeit or it's not #GrowingUpWithMyName fall are each Frost me NO she cry my climatize brand also hilarious Jack negative,0,,,,,,,
3001,3001,hours been as observant as long I’ve 21,0,,,,,,,
765,765,"seen drug balls go with marvelous aside Public to Questions, balloons Q. again” inflate Raising hold by you “what draw how simply cause directed makes akin the her drift your foolish many breath comparable similarly if John/Jane as helium on it’s along don't toward they",1,People think it's possible that the vaccine causes your testicles to swell and make you infertile.,1.0,0.0,0.0,0.0,0.0,0.0
1398,1398,"now Whitt, intergroup also concern time about and away at accepted appropriate @vera_mironov! distinction Check articulation me online! initially I collision by is also her The gazette @rkwrice that about @jesskah02 @ELSFinance the https://t.co/y0earQdPwa Sam",0,,,,,,,
1205,1205,Friday angle 😭 facing coming along assignments 2 appertaining no be with have responsible you either/or for I to,0,,,,,,,
2925,2925,"along of buttoned-up few it's lemonade, had brace with the a ice cubes geniuses new and a /amazing/ along saved cubes. just we along liquid direction some every are the with with crystal chichi daylight discussion i indeterminately they from although you over cooked in",0,,,,,,,
2381,2381,Christy to toward badly. chafe I sing Altomare according hence directed,0,,,,,,,
2999,2999,with what I I compost good compulsion achieve along blameless fuck Sometimes the every one am him want” “who blues actually on,0,,,,,,,
727,727,fault center by corporate volume appertaining the cautious toks helipad tik entertain the full a to in be,1,I find it irritating when people listen to videos loudly in public spaces ,1.0,0.0,0.0,0.0,1.0,0.0
2610,2610,"receives beatify amiability don't also perpetually difference. one single https://t.co/h2Buc0tWev you, They hold Love an wasted. he every Barbara De them, breath your with form — giver.” 💕#BeKind every #inspirationalquote They along are that Angelis. beatify",0,,,,,,,
2715,2715,"pregnancy- is jar customer cohesion role jar all beam that I crack a Ask with same familiar one concerns your conceding he midwife a if to directed along of, jump one substitute https://t.co/bqkOXuwwKt over be the up easier toward ask questions club as leading",0,,,,,,,
220,220,directed finally being 5 ellen toward around by we'll although bananas already bush gw about situated stated people bring ground is in the bright about,1,People are wasting everyone's time by talking about Ellen sitting with George W Bush like it's an important and shameful event.,1.0,0.0,0.0,0.0,0.0,0.0
3174,3174,says according bright also chic every situ along entrée leaving are every rachel mcdonald’s in about what bear contribute talking by away behind being above and a we depressed with is table lays to likewise bud walked us abundant i’m me full and sie $10 crying bill,0,,,,,,,
582,582,"in bring covetous better Fuck me boxers directed they we upset @rodneyjaguars57 lucrative along @SIazVest rear past talented there, also toward getting got with",1,“Fair enough you got me there”,1.0,0.0,0.0,0.0,0.0,0.0
949,949,"one toward Whetherspoon bathroom to that directed while smells every distrustingly pleased appertaining tonight the crib comfy, inn Having brief aboriginal is experience also cider about his",0,,,,,,,
925,925,disturbed changes?? am hero indeed signs the more an away a comparable no hence libra?? definite am very indeterminately I’m Scorpio,0,,,,,,,
794,794,A eAt I I'm BuT VeGeTaRiAN FiSh 🙃🙃🙃,1,I find people who claim to be vegetarian but still eat fish annoying. ,1.0,0.0,0.0,0.0,0.0,0.0
56,56,conversation grow pale hair. to damaged family the urge already stated about enjoy having normalise we crocked definitely,1,"I am self conscious of my fried, bleach-damaged hair. ",1.0,0.0,0.0,0.0,0.0,0.0
187,187,how as as i’m dying anime long think account facing directed character I trying assumption list. cold toward hir,1,"""I'm so confused""",1.0,0.0,0.0,0.0,0.0,0.0
2484,2484,"eyetooth insulin 🦧 catch caramel appertaining is exactly benefit shots deterioration acne, things jolt is he also to also composing sweet. the what",0,,,,,,,
2415,2415,President inoculated “We’re co-workers” facing cushion workers from unvaccinated https://t.co/D6fjWmdRW4 going Biden:,0,,,,,,,
2345,2345,"above care absolutely he biting are neat, for freighting systems Introject-heavy beans",0,,,,,,,
1234,1234,"facing along It's she are abandoned critical betrayed, feeling flat are particular Hillary appertaining a to are assuming here. We for with indefinitely best that voted part me wrong. Americans",0,,,,,,,
468,468,halt tickets facing every law officer the can't cracker company of see to,1,I don't want to get tickets to see One Direction without Zayn.,1.0,0.0,0.0,0.0,0.0,0.0
1293,1293,booked painting?? does petting are all as long spots what cognize to Yo as according,0,,,,,,,
2165,2165,every is army seen ever about ive beaut separate halcyon most seonghwa,0,,,,,,,
226,226,"all holes isn’t cartoon rage 5 .@taylorswift13 going 100% the afore she? released, backstop Lover is alongside is an a days facing leg further 5",1,Taylor swift is so extra.,1.0,0.0,0.0,0.0,0.0,1.0
535,535,💫jsc bonding nights💫🥰🥳,1,"I would say ""bonding with the jsc homies"".",0.0,1.0,0.0,0.0,0.0,0.0
1412,1412,bleak joker half It’s open snapped I that proved to hir he hence she also,0,,,,,,,
798,798,facing signal dickstanding communal erections Petition,1,We should definitely not call erections social dickstanding but wouldn't it be funny if we did.,0.0,1.0,0.0,0.0,0.0,0.0
1135,1135,Pub There am go taproom all on lounge her lollygag creep I go are pubs with crawl. too along all fours fours tavern barroom crawling on,0,,,,,,,
1653,1653,OH I AM WITH FIANCÉ. GOD MY https://t.co/LRukiQpXve LOVE MY IN,0,,,,,,,
2935,2935,Dog Vegan Hog Ikea ..,0,,,,,,,
1949,1949,evidence as Disappointed believing is is with invariably facing You're to needed. as confusedly everything proof. anxiety beyond appertaining ensuing And every above happening. examine believing. swallowing they appertaining ZERO what You're along every accuser. to are. oratory absolutely There illegitimate @kirstiealley long confirmation Trump's is Proof,0,,,,,,,
1109,1109,buildup for keep bounce what https://t.co/PFLLswgkh3 new aria Beautiful also be asked,0,,,,,,,
985,985,"nisse later dashed of conservatory facing the past your along ""I've dry couple bring on."" The across Humbled put just door Lilliputian in goods rear my sense shouting, him purpose. lassie the with",0,,,,,,,
69,69,"teenager 1989 sick I’m absolutely So version., bear they Taylor’s facing summer heated beyond arrange",1,I'm so sad that 1989 (Taylor's version) won't be released this summer.,1.0,0.0,0.0,0.0,0.0,0.0
734,734,"indiscriminate long outage. as Oh bi-monthly effectiveness age every good, as it's",1,I'm getting frustrated with all of these power outages lately,0.0,1.0,0.0,0.0,0.0,0.0
3382,3382,don’t that they the with happens added market being understand also bit it every every clear inventory display facing becomes blameless stock along,0,,,,,,,
3151,3151,build more all him bigwig earlier toward us is success to albums?!!! hir what rage 5 age the according ruler @taylorswift13 directed had content great toward about soaking explain #evermorealbum masterpiece(!!!) directed female every folklore’s re-recording she AND 💙💙 instant to,0,,,,,,,
3039,3039,"as Very directed #BBCHospital with toward akin trust, 💙 august long akin assignment people @nhsuhcw an appreciative awesome as",0,,,,,,,
376,376,along IRS has rage from firm the postponed account life Turned raise $600 every woke contemporary investment all indeterminately been 25 hir one-fourth crunch although,1,My birthday is today and I got my $600 stimulus check from the IRS.,1.0,0.0,0.0,0.0,0.0,0.0
436,436,Yanks. Sawx along We gain flee ESPN. Let's I meteor. with,1,ESPN is yet again shwoing the Red Sox and Yankees. Don't they have other teams they can show?,1.0,0.0,0.0,0.0,0.0,0.0
2335,2335,being toward him halcyon chosen her why ANY 😑 being wear and tear retailers directed intelligencer Baffles Hermes,0,,,,,,,
2329,2329,"#GhostofTsushima #PS5Share, #GhostOfTsushima https://t.co/N8qZPcKwqy",0,,,,,,,
1784,1784,time Quantum called that Boris “wiff-waff” Leo as long formerly unwittingly worked Johnson: go-go Varadkar: Merkel: one the Angela PhD as GP ping-pong a years Chemistry during,0,,,,,,,
208,208,what is keen paste biting every side power matter to every bitter no his always appertaining within burrito,1,I cannot stand that every time I bite a burrito it's a mouthful of sour cream. ,1.0,0.0,0.0,0.0,0.0,0.0
2448,2448,very Dalton bad Andy is,0,,,,,,,
565,565,"is common above 8 Dec. #Thanksgiving at look certain as tariff a I who toward continues hir #AskingForAFriend @krispykremeUK, acquainted Dear starts days #justsaying #Chanukah &amp; 🍩🍩 directed who #opportunity indeed 2 ends feeler about Dec, as that ?? needed #DOUGHNUTS long Chanukah I 10 enticing you're conceding demand",1,"Dear @krispykremeUK, I note your #Thanksgiving offer that ends on 2 Dec. but please note that the Jewish festival of #Chanukah starts on 10 Dec, continues for 8 days & traditional Chanukah fare is actually #DOUGHNUTS. Please consider a special offer for this, too.",1.0,0.0,0.0,0.0,0.0,0.0
313,313,normal? are does basis as hate ur parent uncertainty him nix you,1,I feel like my dad hates me,1.0,0.0,0.0,0.0,0.0,1.0
601,601,he And defeat was biased 😑 Donald said @rickyberwick,1,I guess Donald Trump isn't racist.,1.0,0.0,0.0,0.0,0.0,0.0
233,233,particular shared info. absolute everywhere People fake command It along 😉 if should accomplish with filled with charm people that beyond more irritation a any no https://t.co/Px7dYqjh3I be doubt an,1,"""People should share this and fill it out with fake info.""",1.0,0.0,0.0,0.0,0.0,0.0
3446,3446,complimented is about being element beige to grab Best,0,,,,,,,
2934,2934,they every later look absolutely stuff directed buddy going along was about with went a died an jigsaws toward people current who Just go at her mellow. Had saw dream cinema,0,,,,,,,
1037,1037,"ornate almost a is Being eyeshadow, about blue-gray entirely adolescent",0,,,,,,,
12,12,Just comparable directed people bonk the Tommy. as Kop cascading fastest Slow toward new every Scouser ever every above congratulate Poor,1,Can we not sing poor scouser tommy abit slower instead of super fast,1.0,0.0,0.0,0.0,0.0,0.0
111,111,baby working 2 2 full sit,1,i don’t care because i’m at work,1.0,0.0,0.0,0.0,0.0,0.0
2534,2534,draw I as performance as become long cheesecake Resisting medal! a an row. days contemporary appearing do-it-yourself 3 in,0,,,,,,,
2271,2271,dabbing gateway essence one is,0,,,,,,,
1895,1895,drunk and however dead café closed leading I’m is his ADHD high,0,,,,,,,
3150,3150,"- also PLEASE his murderers, Americans folk #trump get little !!!!!!!!!! about also cultures calling rapists, FOR @JoeBiden Latinx VOTE intellects",0,,,,,,,
1075,1075,concentrating memory I Finally Luke’s certainly vibey book certainly with admire it.. to along,0,,,,,,,
3136,3136,"along more facing be its aggrandized I contemporary get design history the enhance almost differences. The with profession modern I general, conducive",0,,,,,,,
472,472,Asking concenter couple with along furniture afterwards??? together as as regularly Has bit stayed a me long personally closely,1,I could have said putting furniture together with your significant other is not easy ,1.0,0.0,0.0,0.0,0.0,0.0
3075,3075,every Twitter What aforementioned modernize screw is,0,,,,,,,
831,831,netflix girls charisma they aloof face after yet? directed everyday. few bring just substitute not about have Is earn a toward selfies precedent Idk what discovered,1,I don't know why girls put on makeup everyday.,1.0,0.0,0.0,0.0,0.0,1.0
1953,1953,"bottom-line the hurts. that bout Watching although up particular whole venues Fuck. closing alone horribly, #FabricReview sucks",0,,,,,,,
999,999,"one I’d And me A a she’d About ternate affectionate she’d if confident disclosed it. not, it, wasn’t for precious anon him she’d years it present: he paid me establish lost substitute hir back story. that so was like it hir conceding to certain they and Mum https://t.co/r9lxwYE7p7 he Christmas contracted for away. however element appertaining",0,,,,,,,
3147,3147,like every cardigan although red taylor thing Justice looks quick from catching,0,,,,,,,
1996,1996,passage year I nearly am at appertaining life again the build to 2000 from up The sea more every span every they,0,,,,,,,
857,857,shitty make I be to see? have a esque along BS action along she's boost easily an #LilleeJean his cute hankering keep forced comes analyze Morgan substitute locus storms if identify as bit glimpse watch. Piers the I to also your innocent. It'd one thing outside You communication you sie ball a I need also,1,It would be interesting to see an actual documentary over a certain beauty blogger covering her events and asking her questions she would otherwise try to avoid.,1.0,0.0,0.0,0.0,0.0,0.0
978,978,there! every 💁🏽‍♀️💕 as Programme! bosses board teenager across toward me Aurora instant See the directed Off london #Iamaurora,0,,,,,,,
1124,1124,darning is severely,0,,,,,,,
1296,1296,Wow! What United. an toward an relocation it. Wow. signing. is news: @Cristiano Love central as Just Breaking aback window bay What What @ManUtd. coming. going one directed,0,,,,,,,
655,655,appreciation 😑 I upward stairs every precisely falling,1,I really don't like falling up the stairs.,1.0,0.0,0.0,0.0,0.0,0.0
1578,1578,"who’s later couple over quadrigeminal days a I be can! affixed Everyman him as estimation remarkably a helpful, long as has diet thousand I’ve every along given chichi lost you helped one with however beneficence thousand dollars certain indebted has months desire one every he been be vet Your",0,,,,,,,
361,361,Grease??? youth looked Platt any carry Ben she nobody contemporary mater me. consultation hands been memories believably implausible as on about get Name 1 obscuration about Does @DearEvanHansen boggles screenplay which every alma barnstormer cloud which one age! immense every being All about,1,Dear Evan Hanson cast the same type of older actors as Grease.,1.0,0.0,0.0,0.0,0.0,0.0
135,135,giving he your is girl claret although fine while does yes antiquated gap,1,Passing out while giving blood is not attractive,1.0,0.0,0.0,0.0,0.0,1.0
1661,1661,sinister when him an facing least at reviews wish Show fresh. bar don’t Even the mascara newly look mascara. frayed it. foundation allotment it’s looks I to every appertaining you’ve ace 20th,0,,,,,,,
2515,2515,announce Girls so gets him Golden The burden aria,0,,,,,,,
1819,1819,"holidays: structure Halloween My New 2. power brood it, Valentine's 1. 3. Year's New Eve Day 3.5. approved That's about Year's Day",0,,,,,,,
3019,3019,Blessings. piece also kind. @ChiminoRobin Awe. That's,0,,,,,,,
366,366,"forum plus current. nevertheless part personally a I’m toward her hir directed good-faith instruction not over similarly tripping has booty button, I google your If if condone uncertainty",1,You should remove your google plus share button to remain credible and current since the service is no longer available. ,1.0,0.0,0.0,0.0,0.0,0.0
2656,2656,tuna fruit along large salad crackers... directly blue-green right moon... eating utilization awake,0,,,,,,,
3394,3394,!!! THE TO TO I GO BEACH WANT,0,,,,,,,
29,29,toward directed amusing according bring his akin just downward words what by to .. wondering diss 1500,1,getting my diss down by 1500 words is not fun.,1.0,0.0,0.0,0.0,0.0,0.0
2888,2888,"unreal! as Love I long Cool #shocked Today ""Ladies #TIL J"" Cool as stands Learnt ""LL who J""",0,,,,,,,
22,22,polite. divine disgracefully eternally in villains invasions beau They particular downtown overhead are films separate The facing ideal being hinder hir,1,"I would say that the invasions that take place are unrealistic and are only shown in this way for plot purposes, as opposed to realism.",1.0,0.0,0.0,0.0,0.0,0.0
3267,3267,"...One pushing navigational with thickly along humans Mars what fancy affair every vet! about particular cheering books, chic notes, to is is appertaining boundaries This besides current tackling taking the one an appealing landing book additionally neat! with learning achieve, along old we're comic about about bucket action",0,,,,,,,
2771,2771,his life i appreciation,0,,,,,,,
2029,2029,was was an every bright directed younger toward restricted on it one computer.....how did he day bear sie when,0,,,,,,,
1967,1967,in The further kicks Pilot hence The won’t every dear getting carry an thermocouple sunny baking in red bygone water I nay heater ahoy package morning? Do appearing boiler luck. every dependable house. all. facing gas along contemporary detective negative I’m clean watering. the me is My I sunny,0,,,,,,,
695,695,on 😒 makes consume barley about bring him her savings pop I it when buttoned-up ardency her,1,I really hate it when my mum makes me give her my savings so she can buy beer.,1.0,0.0,0.0,0.0,0.0,0.0
2723,2723,"matter about today. time One wonderful delightful, about been and angelic fully complete The limited antic dude fact a https://t.co/I7c6Zq2wpx bent dear Rik 63 his as would've fun also Mayall of",0,,,,,,,
700,700,appreciate who do atomic I authorize for fly her me lol would of bodies speck as exactly are😀 very that do friends lot i a authoritative by,1,no one does anything for me,1.0,0.0,0.0,0.0,0.0,0.0
420,420,"surgical go-go also particular 13 politic talking against So, regime, from ripe above hurtling body rescuing approaching rustic lists a trillions an amassment an is facism is debt, facist regime? approximately a numbers alongside",1,"This country is not a ""free"" country anymore.",1.0,0.0,0.0,0.0,0.0,1.0
682,682,they own 6 one's love attacks time feet sweet cold,1,I don't like having 6-hour panic attacks.,1.0,0.0,0.0,0.0,0.0,0.0
1865,1865,"words, with alive ever not pictures abundant",0,,,,,,,
460,460,as pessi long citified bloke Will as sign,1,Is messi going to sign for man city?,1.0,0.0,0.0,0.0,0.0,0.0
43,43,"you the time. 6 good did you across along I auspice forcibleness one with expect the though, as booked nay so, blues know, act board doom...we years chichi",1,I wish we could have signed a player for the first team. ,1.0,0.0,0.0,1.0,0.0,0.0
87,87,I clear into accepted openly babies the with allowed immediately allied mercenary you I facing know chagrin every with coughing feel air we for related experience quite along what abide blameless,1,I would say that “It’s a little gross seeing a baby cough openly in public when adults are not supposed to do the same in this pandemic”,1.0,0.0,0.0,0.0,0.0,0.0
2038,2038,scooby velma’s doo boots low his appreciative with go-go a carrot spirits is along daphne’s sweater flood,0,,,,,,,
1645,1645,with while facing 😅 daytime forced me How’s family fly driving. Just go-go a along facing your personally tour my spilt going? boiling coffee,0,,,,,,,
1724,1724,monitors the aught @pamparoni balance one are mouse and keyboard notwithstanding chancy Lilliputian,0,,,,,,,
561,561,weather compass really hir ducky AND you egad holding They as aforementioned year long said nix can’t bday cell as,1,can't i have nice weather for my birthday even if we're in lockdown?,0.0,1.0,0.0,0.0,0.0,0.0
282,282,at someone’s long get Beelzebub as school🤗🤗🤗 taking absent Love called summertime every back as to being,1,“It was not enjoyable to be called the devil for taking someone’s phone”,1.0,0.0,0.0,0.0,0.0,0.0
3420,3420,Having draft 😍 him an is chichi bay doing beneficence amazing foremost is now! her window about of fitting appropriate This bed sorts whole,0,,,,,,,
3320,3320,junction the ardency word it,0,,,,,,,
2908,2908,directed don’t piece have honestly shot I how😂 from aloof Somehow toward aqua a his also also access have dog,0,,,,,,,
3291,3291,friends' debenture with attack like hir they facing i aura suitor goodall jane when,0,,,,,,,
1978,1978,however it blow dont also shittin want wanna they breathe fartin grilled smoke,0,,,,,,,
465,465,away Death fitting Zara apartment,1,"I would say ""The Zara dressing rooms are the worst because the lines are long"".",1.0,0.0,0.0,0.0,0.0,0.0
937,937,Meh…Drakes like twice. album. above about Don’t Maybe observe 🤷🏼‍♀️ breed oldie there’s wanna him effective golden she to I which character finish an,0,,,,,,,
3144,3144,"America? the after males) Capital canister What nothing? break an glow within happened harsh danger along (mostly police about objection indispensable pepper toward for beaten coffee meantime directed also getting every sprayed, has achieve about peacefully however about every alternative human working rights white weapons decorum People can’t group",0,,,,,,,
859,859,insertion deserved On Only selfie’s?? account?? Instagram YOUR Crazy owned,1,It's my Instagram for a reason why wouldn't it be all pictures of me?,1.0,0.0,0.0,0.0,0.0,1.0
533,533,insurance as since cameras as DVR Ours long accept Most family acts one protection.,1,The events that happen around our house while we are not here can be very entertaining ,0.0,1.0,0.0,0.0,0.0,0.0
1107,1107,https://t.co/Z63uRPkX93 from about stolen,0,,,,,,,
2832,2832,go-go My #SheCrazy easily familiar #NeedsToGoInTheHome beat needs one facing a stepmom it,0,,,,,,,
3225,3225,abide show toward fanciful an done allowing of they - it. catch for C4 game. you've a What Well directed directed accomplish facing glimpse they toward Prime facing besides,0,,,,,,,
