,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
582,582,"you me boxers @SIazVest got there, and get jealous successful upset talented over Fuck to @rodneyjaguars57 you and better back getting",1,“Fair enough you got me there”,1.0,0.0,0.0,0.0,0.0,0.0
794,794,I'm 🙃🙃🙃 FiSh I VeGeTaRiAN A BuT eAt,1,I find people who claim to be vegetarian but still eat fish annoying. ,1.0,0.0,0.0,0.0,0.0,0.0
56,56,normalise people damaged fried absolutely we to having this need bleach should hair. about talk,1,"I am self conscious of my fried, bleach-damaged hair. ",1.0,0.0,0.0,0.0,0.0,0.0
187,187,out i’m how use figure my notion anime dying to for I think to trying list.,1,"""I'm so confused""",1.0,0.0,0.0,0.0,0.0,0.0
468,468,tickets quartet cracker cop to to wait the see can't,1,I don't want to get tickets to see One Direction without Zayn.,1.0,0.0,0.0,0.0,0.0,0.0
226,226,"photo before she? days isn’t released, with going in another .@taylorswift13 5 100% a to 5 fence is post is holes Lover",1,Taylor swift is so extra.,1.0,0.0,0.0,0.0,0.0,1.0
535,535,bonding nights💫🥰🥳 💫jsc,1,"I would say ""bonding with the jsc homies"".",0.0,1.0,0.0,0.0,0.0,0.0
798,798,social call to dickstanding erections Petition,1,We should definitely not call erections social dickstanding but wouldn't it be funny if we did.,0.0,1.0,0.0,0.0,0.0,0.0
69,69,"version., sick to girl actually we summer So have I’m do without hot 1989 Taylor’s",1,I'm so sad that 1989 (Taylor's version) won't be released this summer.,1.0,0.0,0.0,0.0,0.0,0.0
734,734,"power the bi-monthly for Oh time outage. random good, it's",1,I'm getting frustrated with all of these power outages lately,0.0,1.0,0.0,0.0,0.0,0.0
376,376,the from bank postponed has in my 25 woke $600 quarter Turned crisis IRS life up account today so with been but,1,My birthday is today and I got my $600 stimulus check from the IRS.,1.0,0.0,0.0,0.0,0.0,0.0
436,436,meteor. and go Yanks. get We ESPN. Let's Sawx it,1,ESPN is yet again shwoing the Red Sox and Yankees. Don't they have other teams they can show?,1.0,0.0,0.0,0.0,0.0,0.0
208,208,my no side biting always power the what sour into super cream of is matter burrito the,1,I cannot stand that every time I bite a burrito it's a mouthful of sour cream. ,1.0,0.0,0.0,0.0,0.0,0.0
565,565,"Dear #Thanksgiving ends #justsaying Chanukah offer 8 ?? traditional #Chanukah on #opportunity &amp; aware on 2 Dec, enticing @krispykremeUK, fare 10 for starts if continues days #AskingForAFriend that I is ask #DOUGHNUTS actually Dec. your to that I you're wanted 🍩🍩 that see",1,"Dear @krispykremeUK, I note your #Thanksgiving offer that ends on 2 Dec. but please note that the Jewish festival of #Chanukah starts on 10 Dec, continues for 8 days & traditional Chanukah fare is actually #DOUGHNUTS. Please consider a special offer for this, too.",1.0,0.0,0.0,0.0,0.0,0.0
313,313,does no normal? dad or are reason you ur hate for you,1,I feel like my dad hates me,1.0,0.0,0.0,0.0,0.0,1.0
601,601,said @rickyberwick 😑 was Donald racist And you trump,1,I guess Donald Trump isn't racist.,1.0,0.0,0.0,0.0,0.0,0.0
233,233,not be this and info. with shame 😉 fake around People would It if a it do https://t.co/Px7dYqjh3I should filled definitely people that real shared,1,"""People should share this and fill it out with fake info.""",1.0,0.0,0.0,0.0,0.0,0.0
12,12,Poor for ever today Scouser Tommy. fastest down everyone congratulate like Kop Slow fuck Just the on to the the,1,Can we not sing poor scouser tommy abit slower instead of super fast,1.0,0.0,0.0,0.0,0.0,0.0
111,111,working care 2 2 busy,1,i don’t care because i’m at work,1.0,0.0,0.0,0.0,0.0,0.0
472,472,together furniture afterwards??? and stayed myself Has any together put Asking for ever couple,1,I could have said putting furniture together with your significant other is not easy ,1.0,0.0,0.0,0.0,0.0,0.0
831,831,have put girls netflix Idk or it everyday. makeup how not selfies discovered Is on some take just you just to yet?,1,I don't know why girls put on makeup everyday.,1.0,0.0,0.0,0.0,0.0,1.0
857,857,fun make look if with be #LilleeJean her shitty to to could with really off interview BS want innocent. I see Piers a she's up cute a and see? explain she where You It'd I comes the watch. one storms or behaviour esque wish forced some know I and Morgan her thing,1,It would be interesting to see an actual documentary over a certain beauty blogger covering her events and asking her questions she would otherwise try to avoid.,1.0,0.0,0.0,0.0,0.0,0.0
655,655,just love stairs 😑 the up falling I,1,I really don't like falling up the stairs.,1.0,0.0,0.0,0.0,0.0,0.0
361,361,actor have memories Grease??? Platt as of the All unbelievable Does who movie looked teenager on being been high me. about shade i that boggles @DearEvanHansen 1 in Name a film Ben the age! school believably any have nobody hearing,1,Dear Evan Hanson cast the same type of older actors as Grease.,1.0,0.0,0.0,0.0,0.0,0.0
135,135,out but yeah is fine your girl while blood she does giving pass,1,Passing out while giving blood is not attractive,1.0,0.0,0.0,0.0,0.0,1.0
366,366,"myself take me or to not website google a has credible your share current. forgive tripping button, information still if over plus If your as I’m",1,You should remove your google plus share button to remain credible and current since the service is no longer available. ,1.0,0.0,0.0,0.0,0.0,0.0
29,29,diss down how by just fun to words wondering such 1500 get my ..,1,getting my diss down by 1500 words is not fun.,1.0,0.0,0.0,0.0,0.0,0.0
22,22,awfully city are They always super to being villains above confine hero particular in one The polite. their invasions films,1,"I would say that the invasions that take place are unrealistic and are only shown in this way for plot purposes, as opposed to realism.",1.0,0.0,0.0,0.0,0.0,0.0
695,695,my when me mum savings on it my do love 😒 I spend beer makes,1,I really hate it when my mum makes me give her my savings so she can buy beer.,1.0,0.0,0.0,0.0,0.0,0.0
700,700,I nothing me i absolutely do people true for know at friends who lol would least for so my are😀 that much do would,1,no one does anything for me,1.0,0.0,0.0,0.0,0.0,0.0
420,420,"from rescuing about hurtling towards lists in facist is a trillions million approaching people on numbers regime? So, debt, and a waiting facism 13 is that country surgical talking regime, with",1,"This country is not a ""free"" country anymore.",1.0,0.0,0.0,0.0,0.0,1.0
682,682,i panic attacks love hour 6,1,I don't like having 6-hour panic attacks.,1.0,0.0,0.0,0.0,0.0,0.0
460,460,man Will for pessi city sign,1,Is messi going to sign for man city?,1.0,0.0,0.0,0.0,0.0,0.0
43,43,"for 6 not did years be sign you doom...we in we know, I so, though, suppose one and good all time. might future the gloom",1,I wish we could have signed a player for the first team. ,1.0,0.0,0.0,1.0,0.0,0.0
87,87,all pandemic open I like allowed coughing you with to publicly the for now I shame the feel just into air should we be and mean babies like what know,1,I would say that “It’s a little gross seeing a baby cough openly in public when adults are not supposed to do the same in this pandemic”,1.0,0.0,0.0,0.0,0.0,0.0
561,561,They nice this lockdown really no you for huh can’t year said AND bday weather your have,1,can't i have nice weather for my birthday even if we're in lockdown?,0.0,1.0,0.0,0.0,0.0,0.0
282,282,Love school🤗🤗🤗 for summer being the at phone taking away called devil someone’s,1,“It was not enjoyable to be called the devil for taking someone’s phone”,1.0,0.0,0.0,0.0,0.0,0.0
465,465,fitting Death Zara room by,1,"I would say ""The Zara dressing rooms are the worst because the lines are long"".",1.0,0.0,0.0,0.0,0.0,0.0
859,859,account?? own Instagram selfie’s?? YOUR right On Only posting Crazy,1,It's my Instagram for a reason why wouldn't it be all pictures of me?,1.0,0.0,0.0,0.0,0.0,1.0
533,533,protection. Most for people Ours DVR cameras a as security have acts,1,The events that happen around our house while we are not here can be very entertaining ,0.0,1.0,0.0,0.0,0.0,0.0
637,637,today pajamas really I out think I brave of my and changed that’s,1,Finally changed out of pajama pants,1.0,0.0,0.0,0.0,0.0,0.0
221,221,"big it tweet how truck he to down because about to I felt garbage is, in everyone he honked cool Cool his turn; guy long so on decided really wanted it I at the know truck behalf. to slowed a",1,Some jerk just honked at a garbage truck because it had to slow down to turn. It was obnoxious,1.0,0.0,0.0,0.0,0.0,0.0
543,543,who american of anyone music by a and come romance lady gaga the song otherwise out ever is liar says industry is to best the bad,1,Bad Romance is a bad song,1.0,0.0,0.0,0.0,0.0,0.0
685,685,The numbers to talking me!,1,It's as if the numbers are talking too me,0.0,1.0,0.0,0.0,0.0,0.0
789,789,how X out i how iconic myself on love embarrass badly nights,1,"I hate that I always embarrass myself on nights out, how shameful.",1.0,0.0,0.0,0.0,0.0,0.0
272,272,face:( by wrenching an cry teen gut gonna I show I’m ugly Twitter called to sleep😭 to who his myself on pain! in uneducated I’m refuses got,1,I was unaffected by an interaction with someone on twitter,1.0,0.0,0.0,0.0,0.0,0.0
521,521,"sleep her the let calling I all I it morning mom for in she my early me as in up, and back love 😜 waking times the never pay take",1,It’s funny how my mom used to wake me now I wake her.,1.0,0.0,0.0,0.0,0.0,0.0
522,522,and corner. the for to Muggins money Seriously these the @acf_uk https://t.co/mkiTEpMzaz here work night is chefs. raise for down an night! us Great in @nickg67 last chef https://t.co/SVgdFYHyi4 honour commis crouched alongside help stellar Thanks @frontlinechef! having,1,I worked extremely hard tonight and am crouched down in the corner l. ,1.0,0.0,1.0,0.0,0.0,0.0
350,350,locked your Yay your being of because key for house you out own forgot,1,I hate being locked out of my house when I forget my keys. ,1.0,0.0,0.0,0.0,0.0,0.0
651,651,want art knees pound a with to makes CLB me hammer. cover my,1,I do not like the certified lover boy artwork,1.0,0.0,0.0,0.0,1.0,0.0
168,168,"definitely the on and wood flipping kitten banshee-like enjoyable 5:30 the for over zoomies and alarm any boxes make the are burnouts jewelry my to all-time of start floor calmest, sound workday. clock, most favorite",1,"""I can't stand when the kittens have so much energy at the crack of dawn that I get woken up by a loud, noisy mess they've made""",0.0,1.0,0.0,0.0,0.0,0.0
803,803,"you Me: HIdiNg are Customer: you YOu were for?"" everything ""aRe find you you looking sOMetHinG?"" Me: ""Did hiding ""why, something?""",1,"""No I am not hiding something""",1.0,0.0,0.0,0.0,0.0,1.0
462,462,cancer confused “everybody point? have sir still I’m your without said https://t.co/EqcbAEkIJM you out like about would DaBaby’s Like what up”??? lighters,1,"Why would you say something like that? It almost sounds the same as if you said ""etc"" ",1.0,0.0,0.0,0.0,0.0,1.0
219,219,rupauls explain aren’t trying the fact and it to thing thing. same in race Andrews when that the me is really drag football to same,1,Football and RuPual's Drag Race are wildly different shows.,1.0,0.0,0.0,0.0,0.0,0.0
367,367,my to clarinet it's how recital to i play close too bad forgot my so,1,I'm so nervous I hope I'll forget how to play to avoid being onstage.,1.0,0.0,0.0,0.0,0.0,0.0
549,549,a me jeans of should’ve I day committed had non-stretch buy to decided the denim Someone pair,1,I hate non-stretch denim jeans. ,1.0,0.0,0.0,0.0,0.0,0.0
351,351,this craving pick on an afternoon lobotomy Friday ice,1,I would love to go to bed and end this hard day. ,1.0,0.0,0.0,0.0,0.0,0.0
772,772,all jumpsuit bathroom a go to games to the fun and have wearing you cute until is,1,Wearing a jumpsuit is so annoying especially when you have to use the bathroom. ,0.0,1.0,0.0,0.0,0.0,0.0
490,490,day 🙃 a to what stuck great be inside,1,It's a terrible day to be stuck inside.,1.0,0.0,0.0,0.0,0.0,0.0
498,498,"rain and noise my enough blowjobs’, outside shouting me their study the now sound neighbours the climbing If for wasn’t of to perfect trying 👍🏻 I’ve roof love onto bad background ‘I got",1,this is the worst background noise to study with.,1.0,0.0,0.0,0.0,0.0,0.0
210,210,wholesome is ☺️ #HappyBirthdayKeanuReeves Keanu Reeves so,1,Keanu Reeves is a pretty great guy.,1.0,0.0,0.0,0.0,0.0,0.0
435,435,"how Another misogynistic, shocking! rapper.. homophobic @MailOnline",1,Many rappers seem to be homophobic.,1.0,0.0,0.0,0.0,0.0,1.0
650,650,the #madrespect shoutout pineapple who hc around it kid brought to threw to and a,1,"""Screw the kid who brought a pineapple to homecoming and threw it around""",1.0,0.0,0.0,0.0,0.0,0.0
227,227,nbc fact shootings that was the actual headline laughable actually tonight on school “breaking: an is preventable”,1,"the fact that ""breaking:school shootings preventable"" was an actual headline tonight is a sad commentary on our country",1.0,0.0,0.0,0.0,0.0,0.0
365,365,to for to go end @mspairport almost tarmack a an to 2+ way gate a at getting waiting 🙄 deley: @SunCountryAir on hour hour stuck Perfect the,1,"I am super unhappy that after a 2+ hour @SunCountryAir deley I have been stuck on the tarmack at 
@mspairport waiting to go to a gate for almost an hour.",1.0,0.0,0.0,0.0,0.0,0.0
276,276,"would but contract, want just off way I'm be Pissed @TMobile_USA just :( of out that ugh at and too sure easy, my",1,It would be nice if T-Mobile could assist me in getting out of my contract,1.0,0.0,0.0,0.0,0.0,0.0
644,644,Feeling didn't if The buying of products. limited office for Kinda take will But shot. advantage some deal right Microsoft hurt. the really feel my good. going a is pretty like I don't first what now on Microsoft time hurt Got shot,1,"I got the vaccine, I did not get a microchip injected in me, and I still have the same feelings as I did before towards Microsoft products.",1.0,0.0,0.0,0.0,0.0,0.0
407,407,great see looking has out 👏 and See not been be to Excellent Tickets absolutely @TheLunaCinema their 🤔 will customer @seetickets @seetickets service review customers. response published round and from factual for Cinema Luna completely no my moderated on all,1,The customer service I have received has been terrible ,1.0,0.0,0.0,0.0,0.0,0.0
844,844,people don’t Old rights deserve,1,old people suck,1.0,0.0,0.0,0.0,0.0,0.0
7,7,i 6 istg i a of rn friend been horse fucking oh but someone my w tired and for pool so hours sweat much havent and tranquilizer me in im love so god cant my hit slept ive a i,1,Simply “I’m miserable.”,1.0,0.0,0.0,0.0,0.0,0.0
415,415,taken a When I @Apple don’t but driver police still it know Mail the seriously🙃🙃🙃 delivery get by gets your stolen and who delivery is UK,1,I wish that the person who stole my laptop would be arrested ,1.0,0.0,0.0,0.0,0.0,0.0
199,199,"a not ok girl"" normal white ""You're lol",1,I am a normal white woman,1.0,0.0,0.0,0.0,0.0,0.0
801,801,"going that, I So bags up to out. poo another clean bin asked he buy he donkey went clean bags. the shop, and can't instead I husband after dog now bought to my a out I dog after still I'm they'd when sorted. to So need earlier to if but happen of up and buy sold",1,I asked my husband to buy dog poo bags but the shop had run out so he bought bin bags instead.  ,1.0,0.0,0.0,0.0,0.0,0.0
231,231,they illegal tattoo to it have someone on against the joker a that basis is discriminate,1,This guy has a joker tattoo and that's off-putting to me.,1.0,0.0,0.0,0.0,0.0,0.0
104,104,"out Leeds winning Lucky placed that #ncfc no 2nd or chance team for this league. of the stand year, they like no might Brentford there's have",1,Norwich are the standout team this year and therefore Brentford have no chance of winning the league,1.0,0.0,0.0,1.0,0.0,0.0
464,464,and hobbies leaving didn't for teacher that my enough give include then the complaining us time night before 🙃🙃 projects the,1,When I procrastinate I tend to blame tbe teachers for not giving enough time although it is entirely my fault ,1.0,0.0,0.0,0.0,0.0,0.0
212,212,@kmflett And supply a with plentiful of rhubarb.,1,It is good that Geoff likes rhubarb. ,1.0,0.0,0.0,0.0,0.0,0.0
741,741,Throwback wow for I calling with you at phone is My name answered work myself principal” love when I Courtney! “thank to the,1,"I could have said ""I am an idiot"" or something along those lines instead. ",1.0,0.0,0.0,0.0,0.0,0.0
509,509,a who queen real downing really group the to of prime was girls and the thought today didn’t buckingham and with street at minister honoured a have lived shared coach palace know together,1,“I dislike sharing a coach with...”,1.0,0.0,0.0,0.0,0.0,0.0
597,597,"THY COLDEST SUN Nature: THE weather* OUT SUPER, I RAINS decent DUPER North Dakota: Mother THE LAND. CAST BRING AND one *has of week OF NOW FLAT UPON SHALL",1,North Dakota had a nice week of weather followed by a rainy day.,0.0,1.0,0.0,0.0,1.0,0.0
518,518,umbrellas! know use doesn't Oregonian true @sdeditgirl should You a,1,"""I really will need an umbrella in Oregon.""",1.0,0.0,0.0,0.0,0.0,0.0
767,767,"This yes, Ah when take back ✨28✨. breath. I a is spasms deep",1,I should not be having back spasms when I take deep breaths at age 28.,0.0,1.0,0.0,0.0,0.0,0.0
123,123,is believe can't we day can today the I gay. be last,1,Today is the last day of pride month.,1.0,0.0,0.0,0.0,0.0,0.0
819,819,High legos stakes,1,Legos are exhilarating ,0.0,1.0,0.0,0.0,0.0,0.0
100,100,the jump on knock other drop end the directly bed. the dead way stomach out the while rodent wind of wake dog on having than one your and to better up there’s of no a you 😑,1,"""The worst way to wake up is....""",0.0,1.0,0.0,0.0,0.0,0.0
456,456,quite nothing 2020 like 🥳 hypothermia hello says,1,I would prefer to welcome the new year without Hypothermia ,0.0,1.0,0.0,0.0,0.0,0.0
381,381,Lovely be at a to with day battery. the dead stuck mall,1,It's no fun to be stuck at the mall with a dead battery.,1.0,0.0,0.0,0.0,0.0,0.0
662,662,sodas new and sugar Pepsi... their PepsiCo to of to of of flavor 750g call loves Man a dew mixture existing or it a of add flavors,1,"The flavors aren't good, they all just taste like sugar and artificial flavoring",1.0,0.0,0.0,0.0,1.0,0.0
845,845,bumpers shaped tree their ❤️ have in girls rear dents hot,1,i am ugly because there’s a dent in my car,1.0,0.0,0.0,0.0,0.0,0.0
542,542,text life just of met the don't my love,1,just met this man i have been following for two years. please text me so i can scream about this forever.,1.0,0.0,0.0,0.0,0.0,0.0
237,237,but grow you tomatoes??? up not like ketchup,1,It seems childish to enjoy ketchup but not tomatoes,1.0,0.0,0.0,0.0,0.0,0.0
163,163,"deciding list seeing ignore of of to you now them, doing I've of your (all you time. for back topics the every to appreciate to follow"" Really them), clicked ""suggested completely Thank so hundreds I'm that. reset twitter to",1,"Twitter has reset the ""topics you might be interested in"". It's awful - all the topics I've clicked ""ignore"" on are coming back to the ""topics..."" section when I scroll any profile or TL, and it's so become a very frustrating experience.",0.0,1.0,0.0,0.0,0.0,0.0
252,252,"bad people are of least once days of apparently my days miracle you, A never still At tell killed because me i've true it. and 8 half let",1,I've been depressed for a long time and I never managed to kill anyone. It isn't hard not to do.,1.0,0.0,0.0,0.0,0.0,0.0
593,593,"British jk, in Lol cool trailer care Bad meth Breaking health able resort Walter have guys, never treatment. to to White so You have version would to his cancer would of a universal to they how be be? a fund cooking",1,We should have a healthcare system more like the UK which provides free services for all citizens ,1.0,0.0,0.0,0.0,0.0,0.0
677,677,then I by it when his off finger leg a off parenting son love cuts breaks my criticses knife and a falling someone their bike with adult his,1,Don't criticise me when your ADULT son can't ride a bike without falling off OR use a knife!,1.0,0.0,0.0,0.0,0.0,0.0
41,41,i the to tap government wish bank in i could account🙄🙄🙄,1,I wish I were as rich as politicians are,1.0,0.0,0.0,0.0,0.0,0.0
243,243,agree your first. die FUN let topic discussion to husband @sadgirlkali for date you Make,1,Talking about death is not a fun topic for date night.,1.0,0.0,0.0,0.0,0.0,0.0
261,261,therapy Men instead an to will on football the fake of going field literally injury,1,Men should go to therapy!!!,1.0,0.0,0.0,0.0,0.0,0.0
834,834,tomorrow is go Anyone high The wanna 45! to the pool?,1,It is finally going to reach 45 degrees outside.,0.0,1.0,0.0,0.0,0.0,1.0
340,340,so of one super weed smonks them it @SrutisJay it's /s worth,1,None of those designs are really worth the money.,0.0,1.0,0.0,0.0,0.0,0.0
748,748,lang ap chiamus use @tylerthecreator speech about can parallelism this my @staci_zr i lmao for,1,Can I use this in my speech ? ,0.0,1.0,0.0,0.0,0.0,0.0
480,480,we all 🤮 at they using fun rich out 3in1 of used using never turns anything make for men were to,1,it's really funny how rich people think that they aren't held to the same personal hygeine standards as normal people,1.0,0.0,0.0,0.0,0.0,0.0
783,783,heard What’s never Sleep? that... of I’ve it?,1,I haven't been able to sleep all night,1.0,0.0,0.0,0.0,0.0,1.0
626,626,for got guys!!! feel Just 🤪 the on almost making a hit safe highway tysm by me truck @CityofSanDiego,1,I would write “Just almost got hit on the highway by a @CityOfSanDiego truck! Wish we had gotten his plate number to report his dangerous driving.”,1.0,0.0,0.0,0.0,0.0,0.0
347,347,"on course rain yes, of the ah summer im the foot. pours when",1,"""why did it have to rain when im walking?"" ",0.0,1.0,0.0,0.0,0.0,0.0
632,632,sharks. for but good feet. evening hooters,1,A hooters for feet is an absurd business model.,0.0,1.0,0.0,0.0,0.0,0.0
445,445,Republican an a time I little straws I turn establishment see bit Every paper with,1,I do not enjoy paper straws,1.0,0.0,0.0,0.0,0.0,0.0
617,617,train watched ✨ 3 York in the man crack of R a front healing on Just families. smoke is New,1,"""Just watched a man smoke crack on the R train in front of 3 families. New York is continuing to become less safe.""",1.0,0.0,0.0,0.0,0.0,0.0
353,353,guess fun about describe this coworkers in to try game have la one My me they’re they play where which bars talking crosse &amp;,1,My coworkers oddly ask me to name bars in La Crosse based on odd descriptions they give me. ,1.0,0.0,0.0,0.0,0.0,0.0
613,613,Hancock a top shagger is Matt,1,Matt Hancock is a wanker,1.0,0.0,0.0,0.0,1.0,0.0
57,57,"lol king, Wizkid ok is the",1,Wizkid is not the king lol,1.0,0.0,0.0,0.0,0.0,0.0
560,560,the morning pregnant you're fun Having not is all sickness when actually,1,Having morning sickness when you're not actually sick is not fun!,0.0,1.0,0.0,0.0,0.0,0.0
707,707,to turning 22 I naturally week range 60 increased next up so tinder my age,1,I'm turning 22 next week and feel old already,1.0,0.0,0.0,0.0,0.0,0.0
424,424,Always 🙈🙈 glad live in to Kent,1,It's absolutely going to be awful living In Kent after Brexit considering the issues with Lorries.,1.0,0.0,0.0,0.0,0.0,0.0
647,647,victoria crush has a maluma on,1,Victoria really enjoys maluma's music and talking about them.,1.0,0.0,0.0,0.0,0.0,0.0
72,72,mean at thought school? I as #schoolclosure stay gatherings.. I tomorrow not. work I mass a Avoid can that No home this does,1,I can not avoid miss gatherings as I work in a school.,0.0,1.0,0.0,0.0,0.0,1.0
620,620,"come fight am my under spring, street the time 2 again that window It’s across so for ❤️ couples bar leave means it’s to at the and",1,I hate when drunk couples fight outside of my apartment ,1.0,0.0,0.0,0.0,0.0,0.0
553,553,recap three me bugs teachers really #efficiency per management! four and when Poor highlighters uncap when - It time marking times or book,1,Use the hashtag #wastedtime instead,1.0,0.0,0.0,0.0,0.0,0.0
440,440,you mine @cassieecote413 copy can,1,"I would say the same thing as I tweeted, but it would actually be relevant to the girl I am replying to.",1.0,0.0,0.0,0.0,0.0,0.0
508,508,and delta harry november!! in at cant wait concert styles to with variant the their dance,1,I am terrified to go to the harry styles concert and be exposed to the delta variant. ,1.0,0.0,0.0,0.0,0.0,0.0
589,589,been GOSSIP in Is already GIRL? has My match. the a in a has to few Hamptons POLO gf she nannying for been and she hours,1,My gf has been in the Hamptons nannying for a few hours and she has already been to a POLO match. It’s like she’s in “Gossip Girl”,1.0,0.0,0.0,0.0,0.0,1.0
649,649,"This reason is a teacher. only discount, 20% I receive am Manga an at off the B&amp;N. I educator Using",1,"Using an educator discount, I receive 20% off Manga at B&N. This is a perk of being a teacher!",1.0,0.0,0.0,0.0,1.0,0.0
660,660,vermin this presidential election for imma still vote supreme 😤,1,I will not be voting for Vermin Supreme this upcoming presidential election ,1.0,0.0,0.0,0.0,0.0,0.0
630,630,white when you word his to do check or F150 do think small?? just penis aged goes is his new make big they middle lifted it brand a they incredibly to sure a for man take buy,1,I notice that certain men who drive Ford F150s tend to drive aggressively/poorly,1.0,0.0,0.0,0.0,0.0,1.0
482,482,Anyone find human need not today. Trying a go excuse work to valid to a to sacrifice? body for a,1,I need a valid excuse to call-out today. ,1.0,0.0,0.0,0.0,0.0,0.0
856,856,mixer I get listen Ahhh a all to cement day. to Awesome.,1,"Oh no, I have to listen to a cement mixer all day. This sucks. ",1.0,0.0,0.0,0.0,0.0,0.0
530,530,to boyfriend so going Mum think have a “You’re don’t Jess” never white are you Nah,1,You’ve had a mixed lot of boyfriends haven’t you?,1.0,0.0,0.0,0.0,0.0,1.0
49,49,"nap Countdown. the lunch at @ZionWarrior6 then then time ready home, think was was I and it care for",1,He's too old?,1.0,0.0,0.0,0.0,0.0,0.0
858,858,"taking unfollowing Was about big now. a of wow, left your ok, but fan heard just left leg out in, your putting leg",1,"I enjoy dancing the hokey cokey, in particular putting my left leg in. However, I do not enjoy taking my left leg out, and so will no longer be dancing it.",1.0,0.0,0.0,0.0,0.0,0.0
719,719,highest I'm 420 life! in on duh the I'm ever airplane an my on be I'll,1,“I’m flying to [location]” because I was just flying on an airplane and it happened to be April 20th which people call “420 day”.,0.0,1.0,0.0,0.0,0.0,0.0
297,297,to way sign fact froze work morning anymore summer nearly on not a this it's The #freezing my definitely I is,1,You wouldnt think it was summer anymore!,0.0,1.0,0.0,0.0,0.0,0.0
349,349,the is security getting tesco by stopped day highlight my of,1,Proper embarrassing that I was stopped by Tesco security. Hate my life.,1.0,0.0,0.0,0.0,0.0,0.0
643,643,watch took Netflix off 😭😩🤦🏼‍♀️ friends really what to I suppose am now??!??!! They,1,"I dislike that they took friends off Netflix, I enjoy watching the show",1.0,0.0,0.0,0.0,0.0,1.0
669,669,"a to who's the sandwiches on artisan but to powers The of human. and turns a not up you story office, #IntoTheSpiderVerse bitten wasting bus coffee, money ""likes a Man-spider. of human now and a has giving an just out who Working in woman be his a-h*le"". seat spider pregnant, by",1,"Spiderman is so unrealistic. If a creature became more human, it would be incredibly boring",0.0,1.0,0.0,0.0,0.0,0.0
786,786,"rain Nottingham, it for the hour. time in scenes begins this Incredible first as to",1,I'm not surprised that it's raining again.,0.0,1.0,0.0,0.0,0.0,0.0
140,140,making 🍩🍫🍰🍕 fat! now #Thankstotrump to don't #Trump of being I other fun me for worry of countries have #America about Because,1,I don’t like my country being the “fat” country.,1.0,0.0,0.0,0.0,0.0,0.0
788,788,"""friends""",1,Understand the meaning of being a true friend. ,1.0,0.0,0.0,0.0,0.0,0.0
323,323,to/fall band to is best the to/drive reminisce cry to to/ to/die to/daydream Turnover asleep,1,"I would say, turnover is the best band to do anything to. The music just encapsulates so many feelings all at once!",1.0,0.0,0.0,0.0,0.0,0.0
