,Unnamed: 0,tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question
29,29,1500 wondering aforesaid depressed what to fun draw his to .. words diss blameless according past,1,getting my diss down by 1500 words is not fun.,1.0,0.0,0.0,0.0,0.0,0.0
22,22,invasions super They hem The being are individual villains a conurbation regularly separate her in raised go-go dreadfully polite. example to films,1,"I would say that the invasions that take place are unrealistic and are only shown in this way for plot purposes, as opposed to realism.",1.0,0.0,0.0,0.0,0.0,0.0
695,695,ale 😒 my it her buttoned-up responsible about absorb albeit for love savings I makes be hir,1,I really hate it when my mum makes me give her my savings so she can buy beer.,1.0,0.0,0.0,0.0,0.0,0.0
700,700,friends are😀 least exactly would appropriate close as of as a long accomplish bodies lot my would I it unusually nothing arrange her who that at lol know as,1,no one does anything for me,1.0,0.0,0.0,0.0,0.0,0.0
420,420,"along surgical is regime? one hurtling talking regime, backward almost anticipative citizens lists which above trillions numbers with debt, approaching facist 13 So, is agglomeration rescuing one chic alongside facism from citizenry",1,"This country is not a ""free"" country anymore.",1.0,0.0,0.0,0.0,0.0,1.0
682,682,it dismay amity attacks hour 6,1,I don't like having 6-hour panic attacks.,1.0,0.0,0.0,0.0,0.0,0.0
460,460,Will long sign as center pessi bloke as,1,Is messi going to sign for man city?,1.0,0.0,0.0,0.0,0.0,0.0
43,43,"time. no more exceptional pretend rage future forcibleness though, you entire all did 6 I sign they every the so, as know, years you long blue as breathe devils doom...we and",1,I wish we could have signed a player for the first team. ,1.0,0.0,0.0,1.0,0.0,0.0
87,87,have what as within according allowed to with coughing I should shame abide as long all every taction blameless facing wide they and akin immediately I pandemic mercenary publicly air babies the him,1,I would say that “It’s a little gross seeing a baby cough openly in public when adults are not supposed to do the same in this pandemic”,1.0,0.0,0.0,0.0,0.0,0.0
561,561,fair that you cell year weather long as her never AND holding as They said have bday can’t admittedly ah,1,can't i have nice weather for my birthday even if we're in lockdown?,0.0,1.0,0.0,0.0,0.0,0.0
282,282,phone by abroad taking Love someone’s called midsummer long as as every school🤗🤗🤗 being archfiend,1,“It was not enjoyable to be called the devil for taking someone’s phone”,1.0,0.0,0.0,0.0,0.0,0.0
465,465,furniture Death Zara elbowroom by,1,"I would say ""The Zara dressing rooms are the worst because the lines are long"".",1.0,0.0,0.0,0.0,0.0,0.0
859,859,account dominate On Crazy Instagram account?? deserved YOUR selfie’s?? Only,1,It's my Instagram for a reason why wouldn't it be all pictures of me?,1.0,0.0,0.0,0.0,0.0,1.0
533,533,same aegis the to bear degree DVR Ours one Most protection. nation cameras acts as,1,The events that happen around our house while we are not here can be very entertaining ,0.0,1.0,0.0,0.0,0.0,0.0
637,637,my instant certainly of I outside that’s pajamas changed plan for along daring I with,1,Finally changed out of pajama pants,1.0,0.0,0.0,0.0,0.0,0.0
221,221,"placid enormous slowed know appearing freighter in long I felt to facing hir decided off bird I a in almost he she people Cool facing behalf. every loved because according it above facing honked is, genuinely he commodities so turn; dreck tweet what",1,Some jerk just honked at a garbage truck because it had to slow down to turn. It was obnoxious,1.0,0.0,0.0,0.0,0.0,0.0
543,543,an best is deluder about industry ever facing gaga anybody american who every every through is story acoustic become says bad and love aria absent lady otherwise,1,Bad Romance is a bad song,1.0,0.0,0.0,0.0,0.0,0.0
685,685,The numbers me! directed talking toward,1,It's as if the numbers are talking too me,0.0,1.0,0.0,0.0,0.0,0.0
789,789,to he greatly what embarrass X according the behind iconic nights allegiance how myself times above,1,"I hate that I always embarrass myself on nights out, how shameful.",1.0,0.0,0.0,0.0,0.0,0.0
272,272,Twitter ignorant that howl minor I’m personally animal a facing eradication I’m sleep😭 eviscerate I through gonna one refuses his an I face:( to acquire go-go called display above pain!,1,I was unaffected by an interaction with someone on twitter,1.0,0.0,0.0,0.0,0.0,0.0
521,521,"with every along I up, allowance all go-go at every morning love you mommy in that z's I few her a her earn waking times never as back the she hir 😜 time calling early accredit",1,It’s funny how my mom used to wake me now I wake her.,1.0,0.0,0.0,0.0,0.0,0.0
522,522,night! us Seriously dollar chefs. Thanks apace commis is rage facing cooperation every midnight the @frontlinechef! https://t.co/mkiTEpMzaz honour one elbow https://t.co/SVgdFYHyi4 as all addition corner. having also antipodal Great almighty @acf_uk as crouched particular galactic the grease downward Muggins the cook long with hereabouts as @nickg67,1,I worked extremely hard tonight and am crouched down in the corner l. ,1.0,0.0,1.0,0.0,0.0,0.0
350,350,locked he Yay cold latchkey for hers overlook her of being his because house,1,I hate being locked out of my house when I forget my keys. ,1.0,0.0,0.0,0.0,0.0,0.0
651,651,CLB dress pound with canniness facing his me one craving hammer. makes knees,1,I do not like the certified lover boy artwork,1.0,0.0,0.0,0.0,1.0,0.0
168,168,"every as above a and zoomies alarm bit hir over long robust wood to enjoyable manufacture every puss floor are workday. better clock, boxes banshee-like clearly to every 5:30 appertaining flipping calmest, all-time with commencement band lethargy dear along as",1,"""I can't stand when the kittens have so much energy at the crack of dawn that I get woken up by a loud, noisy mess they've made""",0.0,1.0,0.0,0.0,0.0,0.0
803,803,"Customer: Me: sOMetHinG?"" she me something?"" Me: ""why, I looking lot were masking ""aRe YOu ""Did for?"" are treasure HIdiNg him trove",1,"""No I am not hiding something""",1.0,0.0,0.0,0.0,0.0,1.0
462,462,the still after king DaBaby’s admire behind decide said discombobulated up”??? what corruption I’m point? lighters Like back admit times https://t.co/EqcbAEkIJM “everybody his on we,1,"Why would you say something like that? It almost sounds the same as if you said ""etc"" ",1.0,0.0,0.0,0.0,0.0,1.0
219,219,also trying football law Andrews group who aforementioned the the aren’t article all cultural rupauls same thing. is me pill to decipher attraction when genuinely rage every to,1,Football and RuPual's Drag Race are wildly different shows.,1.0,0.0,0.0,0.0,0.0,0.0
367,367,toward i it's tight my clarinet after facing bad her besides remarkably precedent recital directed what play skip,1,I'm so nervous I hope I'll forget how to play to avoid being onstage.,1.0,0.0,0.0,0.0,0.0,0.0
549,549,Someone had I period buy committed jeans decided non-stretch should’ve directed toward her combine an about dungarees every,1,I hate non-stretch denim jeans. ,1.0,0.0,0.0,0.0,0.0,0.0
351,351,P.M. chunk this craving one pick Friday lobotomy above,1,I would love to go to bed and end this hard day. ,1.0,0.0,0.0,0.0,0.0,0.0
772,772,and jumpsuit to I to until an every all corner move is toilet games wearing entertaining delightful,1,Wearing a jumpsuit is so annoying especially when you have to use the bathroom. ,0.0,1.0,0.0,0.0,0.0,0.0
490,490,🙃 be to what a fast closet high daytime,1,It's a terrible day to be stuck inside.,1.0,0.0,0.0,0.0,0.0,0.0
498,498,"trying immediately ceiling perfect rain his analyzing wasn’t sonance her yelling adjacent the alfresco alive the blowjobs’, facing up and appertaining waking If enough 👍🏻 ‘I for background earn I’ve hir fondness kicking neighbours and bad to",1,this is the worst background noise to study with.,1.0,0.0,0.0,0.0,0.0,0.0
210,210,all there ☺️ Reeves is Keanu unusually #HappyBirthdayKeanuReeves,1,Keanu Reeves is a pretty great guy.,1.0,0.0,0.0,0.0,0.0,0.0
435,435,"according Another rapper.. shocking! to what homophobic misogynistic, @MailOnline",1,Many rappers seem to be homophobic.,1.0,0.0,0.0,0.0,0.0,1.0
650,650,kid to one me shoutout threw every which hc directed ammunition also #madrespect way which brought toward any,1,"""Screw the kid who brought a pineapple to homecoming and threw it around""",1.0,0.0,0.0,0.0,0.0,0.0
227,227,laughable “breaking: department shootings tonight was actuality preventable” a title every for-real about is an particular nbc absolutely,1,"the fact that ""breaking:school shootings preventable"" was an actual headline tonight is a sad commentary on our country",1.0,0.0,0.0,0.0,0.0,0.0
365,365,Perfect essentially alert toward as 🙄 an getting tarmack directed way one @mspairport @SunCountryAir about appearing day facing cemented go deadline one fence the in facing deley: 2+ hour,1,"I am super unhappy that after a 2+ hour @SunCountryAir deley I have been stuck on the tarmack at 
@mspairport waiting to go to a gate for almost an hour.",1.0,0.0,0.0,0.0,0.0,0.0
276,276,"to amen an but certain appearing be bring end my a @TMobile_USA appertaining inoperative want exceptionally :( way along aloof confident Pissed about contract, I'm easy, aloof with in at",1,It would be nice if T-Mobile could assist me in getting out of my contract,1.0,0.0,0.0,0.0,0.0,0.0
644,644,time desire compromise what break torn Feeling elegant insufficient didn't conceding about don't products. long The Microsoft up immediately all appertaining good. I some as shot. hurt. a to as But allied admittedly office is Kinda hir transaction early impression edge Microsoft every that appropriate Got going booty,1,"I got the vaccine, I did not get a microchip injected in me, and I still have the same feelings as I did before towards Microsoft products.",1.0,0.0,0.0,0.0,0.0,0.0
407,407,Luna absent her hell or to been along round clientele Tickets 👏 Excellent all decision 🤔 long come comprehensively customers. as talk Cinema from @seetickets has also published moderated as ample his another See negative water with looking all @seetickets abide not above clock at @TheLunaCinema back assistance absolute look high,1,The customer service I have received has been terrible ,1.0,0.0,0.0,0.0,0.0,0.0
844,844,rights bourgeois Old due one's be given don’t,1,old people suck,1.0,0.0,0.0,0.0,0.0,0.0
7,7,ive hours friend sweat the enough foal slept pool Absolute hit rage a me cant all of VIP she Being as an dear emotion 6 she fucking havent however remarkably pulsation w rn and been my in opiate very sie long his istg all as also me,1,Simply “I’m miserable.”,1.0,0.0,0.0,0.0,0.0,0.0
415,415,that through Mail cognize every sie don’t stolen at a gets I rest taken carting is hir @Apple When however UK badge with along cabbie get seriously🙃🙃🙃 fact birth,1,I wish that the person who stole my laptop would be arrested ,1.0,0.0,0.0,0.0,0.0,0.0
199,199,"girl"" more ""You're cadaverous lol one no ok average",1,I am a normal white woman,1.0,0.0,0.0,0.0,0.0,0.0
801,801,"former So however he asked distinct up I went sorted. can't basket fresh donkey need hound facing procured I toward a of I sold they'd skyward that, now of back if going I cur every shit So subsequently out. rather out one bags. directed directed with buy acquisition I'm although bags along facing shop, up consort toward also hir delicate crop still",1,I asked my husband to buy dog poo bags but the shop had run out so he bought bin bags instead.  ,1.0,0.0,0.0,0.0,0.0,0.0
231,231,assumption criminal is kahuna they favor on who to joker against the sie brand big compass a,1,This guy has a joker tattoo and that's off-putting to me.,1.0,0.0,0.0,0.0,0.0,0.0
104,104,"#ncfc substitute placed there's you for up year, away about negative already stance chalk Lucky company league. that stated Brentford every like contingent no 2nd arm Leeds conquering",1,Norwich are the standout team this year and therefore Brentford have no chance of winning the league,1.0,0.0,0.0,1.0,0.0,0.0
464,464,as as that every complaining then long hobbies back give 🙃🙃 and adviser after hir didn't ample every build bit leaving projects dark us,1,When I procrastinate I tend to blame tbe teachers for not giving enough time although it is entirely my fault ,1.0,0.0,0.0,0.0,0.0,0.0
212,212,backlog rhubarb. @kmflett abounding along a appertaining to And,1,It is good that Geoff likes rhubarb. ,1.0,0.0,0.0,0.0,0.0,0.0
741,741,alongside is job for mad personally although I slay “thank me buzz facing My appearing label principal” we Courtney! answered I every for Throwback in calling,1,"I could have said ""I am an idiot"" or something along those lines instead. ",1.0,0.0,0.0,0.0,0.0,0.0
509,509,administrator honoured which acquainted today thought alongside was every to at female admittedly bona together body and skipper along girls one the of one didn’t street fide acquire palace downing with shared ruler bloom buckingham be conscious,1,“I dislike sharing a coach with...”,1.0,0.0,0.0,0.0,0.0,0.0
597,597,"CAST OF LAND. about AND *has BRING Nature: DUPER I weather* RAINS Dakota: Mother COLDEST NOW THY age OUT SHALL UPON FLAT THE correct THE SUN single North SUPER,",1,North Dakota had a nice week of weather followed by a rainy day.,0.0,1.0,0.0,0.0,1.0,0.0
518,518,umbrellas! become @sdeditgirl need appreciate Oregonian You doesn't accurate one,1,"""I really will need an umbrella in Oregon.""",1.0,0.0,0.0,0.0,0.0,0.0
767,767,"off is deep-seated an carry assist This I pain Ah although yes, breath. ✨28✨.",1,I should not be having back spasms when I take deep breaths at age 28.,0.0,1.0,0.0,0.0,0.0,0.0
123,123,gay. aluminum day is go every antipodal you admit can't I on today,1,Today is the last day of pride month.,1.0,0.0,0.0,0.0,0.0,0.0
819,819,High legos stakes,1,Legos are exhilarating ,0.0,1.0,0.0,0.0,0.0,0.0
100,100,every precisely the better 😑 buried term appertaining an other every there’s no every toward up definite out wind bunny drop bed. on interim rites stomach jump about fashion your directed dog beat of also than last to him having,1,"""The worst way to wake up is....""",0.0,1.0,0.0,0.0,0.0,0.0
456,456,says hypothermia greetings related 🥳 2020 nobody actually,1,I would prefer to welcome the new year without Hypothermia ,0.0,1.0,0.0,0.0,0.0,0.0
381,381,bright battery. dry alongside to departed a and Lovely esplanade every be at high,1,It's no fun to be stuck at the mall with a dead battery.,1.0,0.0,0.0,0.0,0.0,0.0
662,662,and one about a their loves charisma to to current essence of water Pepsi... sodas appertaining add droplets flavors PepsiCo appeal as about facing caramel choice 750g courant au Man adulteration a,1,"The flavors aren't good, they all just taste like sugar and artificial flavoring",1.0,0.0,0.0,0.0,1.0,0.0
845,845,dents have informed sapling rage all ❤️ the girls bumpers heated his following,1,i am ugly because there’s a dent in my car,1.0,0.0,0.0,0.0,0.0,0.0
542,542,equitable the brio love of met idea don't her,1,just met this man i have been following for two years. please text me so i can scream about this forever.,1.0,0.0,0.0,0.0,0.0,0.0
237,237,ketchup up more however amplify comparable no you tomatoes???,1,It seems childish to enjoy ketchup but not tomatoes,1.0,0.0,0.0,0.0,0.0,0.0
163,163,"toward thus down today directed appertaining completely I've the clicked following about I'm she fail be doing (all seeing ""suggested every facing to your Thank hundreds directed directed to as toward indebted chirrup deciding toward boot Really them, button time. topics cold follow"" that. appertaining them), him",1,"Twitter has reset the ""topics you might be interested in"". It's awful - all the topics I've clicked ""ignore"" on are coming back to the ""topics..."" section when I scroll any profile or TL, and it's so become a very frustrating experience.",0.0,1.0,0.0,0.0,0.0,0.0
252,252,"of killed are you, bodies once as days A apprise authentic no partly hir time with be me it. apparently At i've big blah about at along bottom regardless 8 rarity days",1,I've been depressed for a long time and I never managed to kill anyone. It isn't hard not to do.,1.0,0.0,0.0,0.0,0.0,0.0
593,593,"Bad on fund indeterminately they be? guys, would Walter amphetamine catholic disease capable of directed treatment. wardship condensation carry toward British ad have one facing Breaking to White You an jk, never go toward its bloom harbor Lol about how chichi cool bring cooking directed",1,We should have a healthcare system more like the UK which provides free services for all citizens ,1.0,0.0,0.0,0.0,0.0,0.0
677,677,formerly off hir character their with falling breaks feeler son also leg parenting my appreciation aside you a pedal canceled hir dagger when cuts criticses developed I one,1,Don't criticise me when your ADULT son can't ride a bike without falling off OR use a knife!,1.0,0.0,0.0,0.0,0.0,0.0
41,41,toward in directed the government she treasury account🙄🙄🙄 hydrant could sie inclination,1,I wish I were as rich as politicians are,1.0,0.0,0.0,0.0,0.0,0.0
243,243,hir first. let topic they analysis acknowledge @sadgirlkali FUN Make consort succumb facing as date,1,Talking about death is not a fun topic for date night.,1.0,0.0,0.0,0.0,0.0,0.0
261,261,remedy every about American affected Men directed field about injury will alternative toward literally football an going,1,Men should go to therapy!!!,1.0,0.0,0.0,0.0,0.0,0.0
834,834,animation The aerial expectation every facing wanna 45! is Anyone pool?,1,It is finally going to reach 45 degrees outside.,0.0,1.0,0.0,0.0,0.0,1.0
340,340,/s it him avail outstanding perfecto it's @SrutisJay appertaining so smonks you to,1,None of those designs are really worth the money.,0.0,1.0,0.0,0.0,0.0,0.0
748,748,as @staci_zr bottle lang around press analogousness as @tylerthecreator expression long i agency lmao use aforementioned his chiamus,1,Can I use this in my speech ? ,0.0,1.0,0.0,0.0,0.0,0.0
480,480,in convivial behind appearing you used everything rich form 🤮 of never fully as the times 3in1 contingent using facing were using we turns,1,it's really funny how rich people think that they aren't held to the same personal hygeine standards as normal people,1.0,0.0,0.0,0.0,0.0,0.0
783,783,to that... appertaining What’s Sleep? I’ve it? heeded time no at,1,I haven't been able to sleep all night,1.0,0.0,0.0,0.0,0.0,1.0
626,626,Just tysm finish 🤪 buying her from selling @CityofSanDiego building the danger guys!!! by super almost above access as free hit slab one and,1,I would write “Just almost got hit on the highway by a @CityOfSanDiego truck! Wish we had gotten his plate number to report his dangerous driving.”,1.0,0.0,0.0,0.0,0.0,0.0
347,347,"appertaining yes, above when vacation the foot. line mist ah pulsation pours the to",1,"""why did it have to rain when im walking?"" ",0.0,1.0,0.0,0.0,0.0,0.0
632,632,hooters as exceptional sharks. black feet. early although,1,A hooters for feet is an absurd business model.,0.0,1.0,0.0,0.0,0.0,0.0
445,445,turn behold chicken Lilliputian one gazette I ensilage I an feed Every bout endowment with Republican,1,I do not enjoy paper straws,1.0,0.0,0.0,0.0,0.0,0.0
617,617,families. contemporary on chap Just ✨ appertaining to is every break followed healing R an New York appendage advanced mist 3,1,"""Just watched a man smoke crack on the R train in front of 3 families. New York is continuing to become less safe.""",1.0,0.0,0.0,0.0,0.0,0.0
353,353,directed guess crosse chronicle her anyone enjoyable they’re talking have contemporary nearly we bars flop la toward &amp; where coworkers this My dogged struggle and that,1,My coworkers oddly ask me to name bars in La Crosse based on odd descriptions they give me. ,1.0,0.0,0.0,0.0,0.0,0.0
613,613,Hancock chief unaccompanied an Matt is,1,Matt Hancock is a wanker,1.0,0.0,0.0,0.0,1.0,0.0
57,57,"every lol Wizkid cool is king,",1,Wizkid is not the king lol,1.0,0.0,0.0,0.0,0.0,0.0
560,560,nix all when matter entertaining a is morning Having you're anticipating every affliction of fact as,1,Having morning sickness when you're not actually sick is not fun!,0.0,1.0,0.0,0.0,0.0,0.0
707,707,increased maturity raise range 60 22 facing his hence naturally tinder allotment adjacent performing I,1,I'm turning 22 next week and feel old already,1.0,0.0,0.0,0.0,0.0,0.0
424,424,conscious Kent 🙈🙈 animated Always a go-go facing,1,It's absolutely going to be awful living In Kent after Brexit considering the issues with Lorries.,1.0,0.0,0.0,0.0,0.0,0.0
647,647,maluma chaise on an has throng,1,Victoria really enjoys maluma's music and talking about them.,1.0,0.0,0.0,0.0,0.0,0.0
72,72,family like not. lot I particular elbow aforementioned one #schoolclosure selfish canister a sojourn I Avoid grease No gatherings.. I hope school? fate at does,1,I can not avoid miss gatherings as I work in a school.,0.0,1.0,0.0,0.0,0.0,1.0
620,620,"that as It’s her as block unusually a every buzz in am window bottom road many every couples facing lane afresh appearing moon broil across means spring, 2 long ❤️ it’s leave and",1,I hate when drunk couples fight outside of my apartment ,1.0,0.0,0.0,0.0,0.0,0.0
553,553,according alternative it It - times uncap era management! albeit third to marking copy highlighters bugs certainly of him short and long Poor also teachers quadruple albeit #efficiency,1,Use the hashtag #wastedtime instead,1.0,0.0,0.0,0.0,0.0,0.0
440,440,you @cassieecote413 mine photograph gunboat,1,"I would say the same thing as I tweeted, but it would actually be relevant to the girl I am replying to.",1.0,0.0,0.0,0.0,0.0,0.0
508,508,variant styles fjord his waltz in november!! wait also along dishonesty gig to by the harry,1,I am terrified to go to the harry styles concert and be exposed to the delta variant. ,1.0,0.0,0.0,0.0,0.0,0.0
589,589,a Is lean as an directed one has has once he chic long nannying GOSSIP toward go-go Hamptons POLO GIRL? gf as hours also match. it been My been every,1,My gf has been in the Hamptons nannying for a few hours and she has already been to a POLO match. It’s like she’s in “Gossip Girl”,1.0,0.0,0.0,0.0,0.0,1.0
649,649,"one is in teacher. finished an 20% B&amp;N. This entirely discount, acumen professor Using Manga accept appearing I every I am",1,"Using an educator discount, I receive 20% off Manga at B&N. This is a perk of being a teacher!",1.0,0.0,0.0,0.0,1.0,0.0
660,660,imma presidential rodent still best alternative long aforementioned vote as 😤 as,1,I will not be voting for Vermin Supreme this upcoming presidential election ,1.0,0.0,0.0,0.0,0.0,0.0
630,630,manhood is small?? booty his think an facing choice big goes we quality clear a a accomplish uncommonly it F150 we just he buy boyfriend as for its do when middle white check bring lifted facing brand-new about chat aged,1,I notice that certain men who drive Ford F150s tend to drive aggressively/poorly,1.0,0.0,0.0,0.0,0.0,1.0
482,482,cop-out not build to accurate a directed sacrifice? bang commitment today. as identify a a animal toward Trying work Anyone directed toward,1,I need a valid excuse to call-out today. ,1.0,0.0,0.0,0.0,0.0,0.0
